team_A,team_B,toss_winner,top_batsmen_points_A,top_batsmen_points_B,top_baller_points_A,top_baller_points_B,match_won_after_winning_toss_A,match_won_after_winning_toss_B,runs_in_powerplay_A,runs_in_powerplay_B,run_rate_A,run_rate_B,most_value_player_points_A,most_value_player_points_B,win_ratio_A,win_ratio_B,ground_A,ground_B,winner
6,7,0,0.5299999999999999,0.5275,0.549043062200957,0.6495215311004785,0.5,0.5,0.4799999999999999,0.4,-0.483,0.297,0.6616266944734098,0.637643378519291,1.0,0.0,0,0,1
1,2,1,0.7599999999999998,0.9649999999999999,0.0,0.7667464114832537,0.333333333,0.222222222,0.5466666666666665,0.4761904761904762,0.311,0.203,0.7106360792492179,0.7831074035453598,1.0,0.0,0,0,0
0,9,0,0.9499999999999997,1.0,0.7691387559808615,0.6423444976076556,0.6,0.2,0.49333333333333323,0.31428571428571433,0.951,-0.191,0.7424400417101147,0.7106360792492179,1.0,0.0,0,0,1
11,7,0,0.4075000000000001,0.5275,0.7045454545454546,0.6495215311004785,0.818181818,0.5,0.36,0.24761904761904763,-0.35200000000000004,0.297,0.6272158498435871,0.637643378519291,1.0,0.0,0,0,0
1,6,1,0.7599999999999998,0.5299999999999999,0.0,0.549043062200957,0.333333333,0.5,0.30666666666666664,0.3523809523809524,0.311,-0.483,0.7106360792492179,0.6616266944734098,0.0,1.0,0,0,1
7,0,0,0.5275,0.9499999999999997,0.6495215311004785,0.7691387559808615,0.5,0.6,0.4533333333333332,0.33333333333333337,0.297,0.951,0.637643378519291,0.7424400417101147,0.0,0.0,0,0,1
4,2,1,0.7599999999999998,0.9649999999999999,0.47248803827751207,0.7667464114832537,0.5,0.222222222,0.21333333333333332,0.4761904761904762,-0.789,0.203,0.5046923879040668,0.7831074035453598,1.0,0.0,0,0,1
6,2,1,0.5299999999999999,0.9649999999999999,0.549043062200957,0.7667464114832537,0.5,0.222222222,0.31999999999999995,0.43809523809523815,-0.483,0.203,0.6616266944734098,0.7831074035453598,1.0,0.0,0,0,0
1,11,0,0.7599999999999998,0.4075000000000001,0.0,0.7045454545454546,0.333333333,0.818181818,0.2666666666666666,0.2285714285714286,0.311,-0.35200000000000004,0.7106360792492179,0.6272158498435871,0.0,1.0,0,0,0
0,4,0,0.9499999999999997,0.7599999999999998,0.7691387559808615,0.47248803827751207,0.6,0.5,0.5199999999999999,0.5333333333333334,0.951,-0.789,0.7424400417101147,0.5046923879040668,0.0,0.0,0,0,1
1,9,0,0.7599999999999998,1.0,0.0,0.6423444976076556,0.333333333,0.2,0.2933333333333333,0.2571428571428572,0.311,-0.191,0.7106360792492179,0.7106360792492179,1.0,0.0,0,0,1
11,4,1,0.4075000000000001,0.7599999999999998,0.7045454545454546,0.47248803827751207,0.818181818,0.5,0.4133333333333333,0.2761904761904762,-0.35200000000000004,-0.789,0.6272158498435871,0.5046923879040668,1.0,0.0,0,0,1
0,6,0,0.9499999999999997,0.5299999999999999,0.7691387559808615,0.549043062200957,0.6,0.5,0.4666666666666666,0.2761904761904762,0.951,-0.483,0.7424400417101147,0.6616266944734098,1.0,0.0,0,0,0
7,1,1,0.5275,0.7599999999999998,0.6495215311004785,0.0,0.5,0.333333333,0.19999999999999996,0.5714285714285715,0.297,0.311,0.637643378519291,0.7106360792492179,0.5,0.5,0,0,1
9,2,0,1.0,0.9649999999999999,0.6423444976076556,0.7667464114832537,0.2,0.222222222,0.23999999999999994,0.6095238095238096,-0.191,0.203,0.7106360792492179,0.7831074035453598,1.0,0.0,0,0,0
1,2,1,0.7599999999999998,0.9649999999999999,0.0,0.7667464114832537,0.333333333,0.222222222,0.4533333333333332,0.8,0.311,0.203,0.7106360792492179,0.7831074035453598,1.0,0.0,0,0,1
0,9,1,0.9499999999999997,1.0,0.7691387559808615,0.6423444976076556,0.6,0.2,0.49333333333333323,0.5619047619047619,0.951,-0.191,0.7424400417101147,0.7106360792492179,1.0,0.0,0,0,1
2,9,1,0.9649999999999999,1.0,0.7667464114832537,0.6423444976076556,0.222222222,0.2,0.21333333333333332,0.34285714285714286,0.203,-0.191,0.7831074035453598,0.7106360792492179,0.0,1.0,0,0,0
4,2,1,1.0,0.18000000000000013,0.6399521531100479,0.5909090909090909,0.384615385,0.473684211,0.30666666666666664,0.5904761904761905,-0.341,-0.297,0.586548488008342,0.7805005213764338,0.3,0.7,0,0,0
7,11,0,0.6024999999999999,0.67,0.5263157894736843,0.5466507177033494,0.5,0.7333333329999999,0.7199999999999999,0.37142857142857144,1.084,-0.514,0.7294056308654849,0.6021897810218978,0.0,1.0,1,0,0
6,1,1,0.41000000000000003,1.0,0.4055023923444977,0.8899521531100479,0.571428571,0.533333333,0.38666666666666655,0.37142857142857144,-0.478,0.021,0.6287799791449427,0.8571428571428572,1.0,0.0,0,0,1
9,4,1,0.495,1.0,0.5251196172248804,0.6399521531100479,0.46153846200000004,0.384615385,0.11999999999999997,0.580952380952381,0.21899999999999997,-0.341,0.8571428571428572,0.586548488008342,0.5,0.5,0,1,1
2,0,0,0.18000000000000013,0.2924999999999999,0.5909090909090909,0.6267942583732058,0.473684211,0.583333333,0.5599999999999999,0.3238095238095238,-0.297,0.374,0.7805005213764338,0.7283628779979145,0.7,0.3,0,1,0
11,1,1,0.67,1.0,0.5466507177033494,0.8899521531100479,0.7333333329999999,0.533333333,0.4266666666666666,0.5714285714285715,-0.514,0.021,0.6021897810218978,0.8571428571428572,0.0,0.0,1,0,1
6,9,0,0.41000000000000003,0.495,0.4055023923444977,0.5251196172248804,0.571428571,0.46153846200000004,0.4666666666666666,0.580952380952381,-0.478,0.21899999999999997,0.6287799791449427,0.8571428571428572,0.0,0.0,0,1,1
0,4,0,0.2924999999999999,1.0,0.6267942583732058,0.6399521531100479,0.583333333,0.384615385,0.21333333333333332,0.4285714285714286,0.374,-0.341,0.7283628779979145,0.586548488008342,1.0,0.0,0,1,0
7,1,1,0.6024999999999999,1.0,0.5263157894736843,0.8899521531100479,0.5,0.533333333,0.6933333333333332,0.5333333333333334,1.084,0.021,0.7294056308654849,0.8571428571428572,1.0,0.0,0,0,0
11,9,1,0.67,0.495,0.5466507177033494,0.5251196172248804,0.7333333329999999,0.46153846200000004,0.21333333333333332,0.5619047619047619,-0.514,0.21899999999999997,0.6021897810218978,0.8571428571428572,1.0,0.0,0,1,1
1,0,0,1.0,0.2924999999999999,0.8899521531100479,0.6267942583732058,0.533333333,0.583333333,0.49333333333333323,0.5333333333333334,0.021,0.374,0.8571428571428572,0.7283628779979145,0.6,0.4,0,0,1
2,6,1,0.18000000000000013,0.41000000000000003,0.5909090909090909,0.4055023923444977,0.473684211,0.571428571,0.5466666666666665,0.2571428571428572,-0.297,-0.478,0.7805005213764338,0.6287799791449427,0.0,1.0,0,0,0
11,4,0,0.67,1.0,0.5466507177033494,0.6399521531100479,0.7333333329999999,0.384615385,0.5466666666666665,0.36190476190476195,-0.514,-0.341,0.6021897810218978,0.586548488008342,0.6,0.4,1,0,0
7,9,0,0.6024999999999999,0.495,0.5263157894736843,0.5251196172248804,0.5,0.46153846200000004,0.39999999999999997,0.5238095238095238,1.084,0.21899999999999997,0.7294056308654849,0.8571428571428572,0.3,0.7,1,0,1
2,1,0,0.18000000000000013,1.0,0.5909090909090909,0.8899521531100479,0.473684211,0.533333333,0.4266666666666666,0.4571428571428572,-0.297,0.021,0.7805005213764338,0.8571428571428572,0.4,0.6,0,0,0
6,0,1,0.41000000000000003,0.2924999999999999,0.4055023923444977,0.6267942583732058,0.571428571,0.583333333,0.30666666666666664,0.4,-0.478,0.374,0.6287799791449427,0.7283628779979145,0.0,1.0,0,1,0
4,7,0,1.0,0.6024999999999999,0.6399521531100479,0.5263157894736843,0.384615385,0.5,0.3466666666666667,0.5428571428571429,-0.341,1.084,0.586548488008342,0.7294056308654849,0.0,1.0,0,1,1
9,0,1,0.495,0.2924999999999999,0.5251196172248804,0.6267942583732058,0.46153846200000004,0.583333333,0.30666666666666664,0.2761904761904762,0.21899999999999997,0.374,0.8571428571428572,0.7283628779979145,1.0,0.0,1,0,0
11,6,1,0.67,0.41000000000000003,0.5466507177033494,0.4055023923444977,0.7333333329999999,0.571428571,0.5066666666666665,0.7238095238095239,-0.514,-0.478,0.6021897810218978,0.6287799791449427,0.3,0.7,0,0,0
0,7,1,0.2924999999999999,0.6024999999999999,0.6267942583732058,0.5263157894736843,0.583333333,0.5,0.4799999999999999,0.6000000000000001,0.374,1.084,0.7283628779979145,0.7294056308654849,0.5,0.5,0,1,1
1,9,1,1.0,0.495,0.8899521531100479,0.5251196172248804,0.533333333,0.46153846200000004,0.5333333333333333,0.5142857142857143,0.021,0.21899999999999997,0.8571428571428572,0.8571428571428572,0.5,0.5,0,1,0
2,11,0,0.18000000000000013,0.67,0.5909090909090909,0.5466507177033494,0.473684211,0.7333333329999999,0.4666666666666666,0.4,-0.297,-0.514,0.7805005213764338,0.6021897810218978,0.0,0.0,0,1,1
4,6,0,1.0,0.41000000000000003,0.6399521531100479,0.4055023923444977,0.384615385,0.571428571,0.6533333333333332,0.43809523809523815,-0.341,-0.478,0.586548488008342,0.6287799791449427,0.0,1.0,0,0,0
11,0,0,0.67,0.2924999999999999,0.5466507177033494,0.6267942583732058,0.7333333329999999,0.583333333,0.5733333333333334,0.5523809523809524,-0.514,0.374,0.6021897810218978,0.7283628779979145,0.7,0.3,1,0,0
7,2,1,0.6024999999999999,0.18000000000000013,0.5263157894736843,0.5909090909090909,0.5,0.473684211,0.49333333333333323,0.4761904761904762,1.084,-0.297,0.7294056308654849,0.7805005213764338,0.5,0.5,1,0,0
1,4,0,1.0,1.0,0.8899521531100479,0.6399521531100479,0.533333333,0.384615385,0.6266666666666666,0.34285714285714286,0.021,-0.341,0.8571428571428572,0.586548488008342,0.7,0.3,0,0,0
6,7,1,0.41000000000000003,0.6024999999999999,0.4055023923444977,0.5263157894736843,0.571428571,0.5,0.4399999999999999,0.4285714285714286,-0.478,1.084,0.6287799791449427,0.7294056308654849,0.0,0.0,0,1,1
9,0,0,0.495,0.2924999999999999,0.5251196172248804,0.6267942583732058,0.46153846200000004,0.583333333,0.49333333333333323,0.5333333333333334,0.21899999999999997,0.374,0.8571428571428572,0.7283628779979145,1.0,0.0,0,1,1
1,11,0,1.0,0.67,0.8899521531100479,0.5466507177033494,0.533333333,0.7333333329999999,0.49333333333333323,0.37142857142857144,0.021,-0.514,0.8571428571428572,0.6021897810218978,0.0,0.0,0,0,0
4,2,0,1.0,0.18000000000000013,0.6399521531100479,0.5909090909090909,0.384615385,0.473684211,0.4133333333333333,0.5619047619047619,-0.341,-0.297,0.586548488008342,0.7805005213764338,0.3,0.7,1,0,0
6,9,0,0.41000000000000003,0.495,0.4055023923444977,0.5251196172248804,0.571428571,0.46153846200000004,0.3466666666666667,0.48571428571428577,-0.478,0.21899999999999997,0.6287799791449427,0.8571428571428572,0.0,0.0,0,0,1
0,11,0,0.2924999999999999,0.67,0.6267942583732058,0.5466507177033494,0.583333333,0.7333333329999999,0.6799999999999998,0.5904761904761905,0.374,-0.514,0.7283628779979145,0.6021897810218978,0.3,0.7,1,0,0
7,2,0,0.6024999999999999,0.18000000000000013,0.5263157894736843,0.5909090909090909,0.5,0.473684211,0.5066666666666665,0.380952380952381,1.084,-0.297,0.7294056308654849,0.7805005213764338,0.5,0.5,1,0,0
4,6,0,1.0,0.41000000000000003,0.6399521531100479,0.4055023923444977,0.384615385,0.571428571,0.5066666666666665,0.6571428571428573,-0.341,-0.478,0.586548488008342,0.6287799791449427,0.0,1.0,1,0,1
1,9,0,1.0,0.495,0.8899521531100479,0.5251196172248804,0.533333333,0.46153846200000004,0.5199999999999999,0.36190476190476195,0.021,0.21899999999999997,0.8571428571428572,0.8571428571428572,0.5,0.5,0,0,0
11,2,0,0.67,0.18000000000000013,0.5466507177033494,0.5909090909090909,0.7333333329999999,0.473684211,0.4399999999999999,0.49523809523809526,-0.514,-0.297,0.6021897810218978,0.7805005213764338,0.0,0.0,0,0,0
0,7,0,0.2924999999999999,0.6024999999999999,0.6267942583732058,0.5263157894736843,0.583333333,0.5,0.36,0.43809523809523815,0.374,1.084,0.7283628779979145,0.7294056308654849,0.5,0.5,1,0,0
6,11,0,0.41000000000000003,0.67,0.4055023923444977,0.5466507177033494,0.571428571,0.7333333329999999,0.49333333333333323,0.6666666666666667,-0.478,-0.514,0.6287799791449427,0.6021897810218978,0.7,0.3,0,1,1
4,1,0,1.0,1.0,0.6399521531100479,0.8899521531100479,0.384615385,0.533333333,0.4666666666666666,0.4190476190476191,-0.341,0.021,0.586548488008342,0.8571428571428572,0.3,0.7,1,0,0
9,2,1,0.495,0.18000000000000013,0.5251196172248804,0.5909090909090909,0.46153846200000004,0.473684211,0.4133333333333333,0.3047619047619048,0.21899999999999997,-0.297,0.8571428571428572,0.7805005213764338,1.0,0.0,1,0,1
7,6,0,0.6024999999999999,0.41000000000000003,0.5263157894736843,0.4055023923444977,0.5,0.571428571,0.4799999999999999,0.5333333333333334,1.084,-0.478,0.7294056308654849,0.6287799791449427,0.0,0.0,0,0,1
0,2,0,0.2924999999999999,0.18000000000000013,0.6267942583732058,0.5909090909090909,0.583333333,0.473684211,0.5333333333333333,0.3523809523809524,0.374,-0.297,0.7283628779979145,0.7805005213764338,0.3,0.7,0,0,1
4,9,1,1.0,0.495,0.6399521531100479,0.5251196172248804,0.384615385,0.46153846200000004,0.6133333333333332,0.4571428571428572,-0.341,0.21899999999999997,0.586548488008342,0.8571428571428572,0.5,0.5,0,1,1
1,6,0,1.0,0.41000000000000003,0.8899521531100479,0.4055023923444977,0.533333333,0.571428571,0.39999999999999997,0.37142857142857144,0.021,-0.478,0.8571428571428572,0.6287799791449427,0.0,1.0,0,0,1
7,11,1,0.6024999999999999,0.67,0.5263157894736843,0.5466507177033494,0.5,0.7333333329999999,0.4266666666666666,0.3238095238095238,1.084,-0.514,0.7294056308654849,0.6021897810218978,0.0,1.0,0,1,0
2,9,1,0.18000000000000013,0.495,0.5909090909090909,0.5251196172248804,0.473684211,0.46153846200000004,0.2666666666666666,0.36190476190476195,-0.297,0.21899999999999997,0.7805005213764338,0.8571428571428572,0.0,1.0,0,0,0
7,1,0,0.6024999999999999,1.0,0.5263157894736843,0.8899521531100479,0.5,0.533333333,0.38666666666666655,0.6571428571428573,1.084,0.021,0.7294056308654849,0.8571428571428572,1.0,0.0,1,0,0
4,0,0,1.0,0.2924999999999999,0.6399521531100479,0.6267942583732058,0.384615385,0.583333333,0.09333333333333331,0.6380952380952382,-0.341,0.374,0.586548488008342,0.7283628779979145,0.0,1.0,0,1,1
11,9,0,0.67,0.495,0.5466507177033494,0.5251196172248804,0.7333333329999999,0.46153846200000004,0.19999999999999996,0.5619047619047619,-0.514,0.21899999999999997,0.6021897810218978,0.8571428571428572,1.0,0.0,1,0,1
0,1,0,0.2924999999999999,1.0,0.6267942583732058,0.8899521531100479,0.583333333,0.533333333,0.31999999999999995,0.31428571428571433,0.374,0.021,0.7283628779979145,0.8571428571428572,0.4,0.6,1,0,1
6,2,1,0.41000000000000003,0.18000000000000013,0.4055023923444977,0.5909090909090909,0.571428571,0.473684211,0.3733333333333333,0.4285714285714286,-0.478,-0.297,0.6287799791449427,0.7805005213764338,1.0,0.0,0,0,1
7,9,1,0.6024999999999999,0.495,0.5263157894736843,0.5251196172248804,0.5,0.46153846200000004,0.2533333333333333,0.3238095238095238,1.084,0.21899999999999997,0.7294056308654849,0.8571428571428572,0.3,0.7,0,1,0
11,4,0,0.67,1.0,0.5466507177033494,0.6399521531100479,0.7333333329999999,0.384615385,0.4133333333333333,0.4,-0.514,-0.341,0.6021897810218978,0.586548488008342,0.6,0.4,0,1,1
6,0,1,0.41000000000000003,0.2924999999999999,0.4055023923444977,0.6267942583732058,0.571428571,0.583333333,0.4533333333333332,0.46666666666666673,-0.478,0.374,0.6287799791449427,0.7283628779979145,0.0,1.0,0,0,1
2,1,0,0.18000000000000013,1.0,0.5909090909090909,0.8899521531100479,0.473684211,0.533333333,0.30666666666666664,0.37142857142857144,-0.297,0.021,0.7805005213764338,0.8571428571428572,0.4,0.6,0,0,0
7,4,0,0.6024999999999999,1.0,0.5263157894736843,0.6399521531100479,0.5,0.384615385,0.36,0.4190476190476191,1.084,-0.341,0.7294056308654849,0.586548488008342,1.0,0.0,0,1,1
7,9,0,0.6024999999999999,0.495,0.5263157894736843,0.5251196172248804,0.5,0.46153846200000004,0.5199999999999999,0.4190476190476191,1.084,0.21899999999999997,0.7294056308654849,0.8571428571428572,0.3,0.7,1,0,0
0,2,0,0.2924999999999999,0.18000000000000013,0.6267942583732058,0.5909090909090909,0.583333333,0.473684211,0.31999999999999995,0.21904761904761907,0.374,-0.297,0.7283628779979145,0.7805005213764338,0.3,0.7,0,0,0
2,9,0,0.18000000000000013,0.495,0.5909090909090909,0.5251196172248804,0.473684211,0.46153846200000004,0.16,0.31428571428571433,-0.297,0.21899999999999997,0.7805005213764338,0.8571428571428572,0.0,1.0,0,0,1
0,7,0,0.2924999999999999,0.6024999999999999,0.6267942583732058,0.5263157894736843,0.583333333,0.5,0.33333333333333326,0.31428571428571433,0.374,1.084,0.7283628779979145,0.7294056308654849,0.5,0.5,0,1,0
0,4,0,0.45000000000000007,0.2525000000000001,0.3672248803827752,0.42703349282296654,0.590909091,0.45,0.39999999999999997,0.49523809523809526,0.44299999999999995,0.433,0.7142857142857143,0.7200208550573515,0.5,0.5,1,0,0
2,11,1,0.14250000000000004,0.32750000000000007,0.6662679425837321,0.29904306220095694,0.5,0.666666667,0.38666666666666655,0.29523809523809524,0.222,-0.691,0.6402502606882169,0.618873826903024,0.5,0.5,0,0,1
5,9,0,0.0,0.19749999999999995,0.3349282296650718,0.5514354066985647,0.0,0.42105263200000004,0.6133333333333332,0.4571428571428572,-0.324,0.326,0.6006256517205423,0.8920750782064651,0.0,0.0,0,0,1
1,7,0,0.2525000000000001,0.38249999999999995,0.3767942583732058,0.32057416267942584,0.565217391,0.565217391,0.30666666666666664,0.29523809523809524,-0.44799999999999995,0.04,0.8920750782064651,0.7805005213764338,0.5,0.5,0,0,1
6,8,0,0.035000000000000135,0.31,0.4653110047846891,0.6220095693779905,0.42105263200000004,0.0,0.27999999999999997,0.4190476190476191,-0.051,-0.134,0.7226277372262774,0.6496350364963503,0.0,0.0,0,0,1
4,2,0,0.2525000000000001,0.14250000000000004,0.42703349282296654,0.6662679425837321,0.45,0.5,0.4133333333333333,0.28571428571428575,0.433,0.222,0.7200208550573515,0.6402502606882169,0.6,0.4,1,0,0
1,11,0,0.2525000000000001,0.32750000000000007,0.3767942583732058,0.29904306220095694,0.565217391,0.666666667,0.19999999999999996,0.5428571428571429,-0.44799999999999995,-0.691,0.8920750782064651,0.618873826903024,0.5,0.5,0,1,1
9,7,1,0.19749999999999995,0.38249999999999995,0.5514354066985647,0.32057416267942584,0.42105263200000004,0.565217391,0.11999999999999997,0.380952380952381,0.326,0.04,0.8920750782064651,0.7805005213764338,0.0,1.0,1,0,1
0,6,1,0.45000000000000007,0.035000000000000135,0.3672248803827752,0.4653110047846891,0.590909091,0.42105263200000004,0.21333333333333332,0.6190476190476191,0.44299999999999995,-0.051,0.7142857142857143,0.7226277372262774,1.0,0.0,0,0,1
5,8,0,0.0,0.31,0.3349282296650718,0.6220095693779905,0.0,0.0,0.2933333333333333,0.4190476190476191,-0.324,-0.134,0.6006256517205423,0.6496350364963503,0.0,0.0,0,0,1
2,9,1,0.14250000000000004,0.19749999999999995,0.6662679425837321,0.5514354066985647,0.5,0.42105263200000004,0.3466666666666667,0.2666666666666667,0.222,0.326,0.6402502606882169,0.8920750782064651,0.6,0.4,0,0,0
11,4,1,0.32750000000000007,0.2525000000000001,0.29904306220095694,0.42703349282296654,0.666666667,0.45,0.21333333333333332,0.5904761904761905,-0.691,0.433,0.618873826903024,0.7200208550573515,0.5,0.5,1,0,1
7,5,1,0.38249999999999995,0.0,0.32057416267942584,0.3349282296650718,0.565217391,0.0,0.38666666666666655,0.4761904761904762,0.04,-0.324,0.7805005213764338,0.6006256517205423,0.0,0.0,1,0,1
0,9,0,0.45000000000000007,0.19749999999999995,0.3672248803827752,0.5514354066985647,0.590909091,0.42105263200000004,0.39999999999999997,0.31428571428571433,0.44299999999999995,0.326,0.7142857142857143,0.8920750782064651,0.5,0.5,1,0,0
2,6,1,0.14250000000000004,0.035000000000000135,0.6662679425837321,0.4653110047846891,0.5,0.42105263200000004,0.4399999999999999,0.5904761904761905,0.222,-0.051,0.6402502606882169,0.7226277372262774,0.25,0.75,0,0,1
8,1,1,0.31,0.2525000000000001,0.6220095693779905,0.3767942583732058,0.0,0.565217391,0.64,0.6380952380952382,-0.134,-0.44799999999999995,0.6496350364963503,0.8920750782064651,0.0,0.0,0,0,1
11,4,1,0.32750000000000007,0.2525000000000001,0.29904306220095694,0.42703349282296654,0.666666667,0.45,0.27999999999999997,0.24761904761904763,-0.691,0.433,0.618873826903024,0.7200208550573515,0.5,0.5,0,1,1
0,5,1,0.45000000000000007,0.0,0.3672248803827752,0.3349282296650718,0.590909091,0.0,0.36,0.46666666666666673,0.44299999999999995,-0.324,0.7142857142857143,0.6006256517205423,0.0,0.0,0,0,1
2,1,0,0.14250000000000004,0.2525000000000001,0.6662679425837321,0.3767942583732058,0.5,0.565217391,0.3733333333333333,0.36190476190476195,0.222,-0.44799999999999995,0.6402502606882169,0.8920750782064651,0.5,0.5,0,0,0
8,7,0,0.31,0.38249999999999995,0.6220095693779905,0.32057416267942584,0.0,0.565217391,0.23999999999999994,0.3047619047619048,-0.134,0.04,0.6496350364963503,0.7805005213764338,0.0,0.0,0,1,1
5,4,1,0.0,0.2525000000000001,0.3349282296650718,0.42703349282296654,0.0,0.45,0.39999999999999997,0.3523809523809524,-0.324,0.433,0.6006256517205423,0.7200208550573515,0.0,0.0,0,1,0
6,11,1,0.035000000000000135,0.32750000000000007,0.4653110047846891,0.29904306220095694,0.42105263200000004,0.666666667,0.8266666666666667,0.4285714285714286,-0.051,-0.691,0.7226277372262774,0.618873826903024,0.5,0.5,0,0,0
7,0,1,0.38249999999999995,0.45000000000000007,0.32057416267942584,0.3672248803827752,0.565217391,0.590909091,0.33333333333333326,0.4190476190476191,0.04,0.44299999999999995,0.7805005213764338,0.7142857142857143,0.5,0.5,1,0,0
4,9,1,0.2525000000000001,0.19749999999999995,0.42703349282296654,0.5514354066985647,0.45,0.42105263200000004,0.4666666666666666,0.5428571428571429,0.433,0.326,0.7200208550573515,0.8920750782064651,0.4,0.6,1,0,1
1,6,1,0.2525000000000001,0.035000000000000135,0.3767942583732058,0.4653110047846891,0.565217391,0.42105263200000004,0.7333333333333333,0.43809523809523815,-0.44799999999999995,-0.051,0.8920750782064651,0.7226277372262774,1.0,0.0,0,0,0
7,2,1,0.38249999999999995,0.14250000000000004,0.32057416267942584,0.6662679425837321,0.565217391,0.5,0.5599999999999999,0.39047619047619053,0.04,0.222,0.7805005213764338,0.6402502606882169,0.0,1.0,0,0,0
5,11,1,0.0,0.32750000000000007,0.3349282296650718,0.29904306220095694,0.0,0.666666667,0.22666666666666663,0.36190476190476195,-0.324,-0.691,0.6006256517205423,0.618873826903024,0.0,0.0,0,1,1
0,8,1,0.45000000000000007,0.31,0.3672248803827752,0.6220095693779905,0.590909091,0.0,0.39999999999999997,0.380952380952381,0.44299999999999995,-0.134,0.7142857142857143,0.6496350364963503,0.0,0.0,1,0,0
1,9,1,0.2525000000000001,0.19749999999999995,0.3767942583732058,0.5514354066985647,0.565217391,0.42105263200000004,0.36,0.6190476190476191,-0.44799999999999995,0.326,0.8920750782064651,0.8920750782064651,0.6,0.4,0,0,1
8,0,0,0.31,0.45000000000000007,0.6220095693779905,0.3672248803827752,0.0,0.590909091,0.2933333333333333,0.2666666666666667,-0.134,0.44299999999999995,0.6496350364963503,0.7142857142857143,0.0,0.0,0,0,1
2,5,1,0.14250000000000004,0.0,0.6662679425837321,0.3349282296650718,0.5,0.0,0.06666666666666664,0.2761904761904762,0.222,-0.324,0.6402502606882169,0.6006256517205423,0.0,0.0,0,0,0
4,1,1,0.2525000000000001,0.2525000000000001,0.42703349282296654,0.3767942583732058,0.45,0.565217391,0.36,0.39047619047619053,0.433,-0.44799999999999995,0.7200208550573515,0.8920750782064651,0.5,0.5,0,0,0
7,11,1,0.38249999999999995,0.32750000000000007,0.32057416267942584,0.29904306220095694,0.565217391,0.666666667,0.21333333333333332,0.17142857142857143,0.04,-0.691,0.7805005213764338,0.618873826903024,0.7,0.3,0,1,1
9,8,1,0.19749999999999995,0.31,0.5514354066985647,0.6220095693779905,0.42105263200000004,0.0,0.5599999999999999,0.4,0.326,-0.134,0.8920750782064651,0.6496350364963503,0.0,0.0,1,0,0
1,5,0,0.2525000000000001,0.0,0.3767942583732058,0.3349282296650718,0.565217391,0.0,0.2533333333333333,0.3523809523809524,-0.44799999999999995,-0.324,0.8920750782064651,0.6006256517205423,0.0,0.0,0,0,0
6,4,1,0.035000000000000135,0.2525000000000001,0.4653110047846891,0.42703349282296654,0.42105263200000004,0.45,0.33333333333333326,0.4285714285714286,-0.051,0.433,0.7226277372262774,0.7200208550573515,0.3,0.7,0,1,1
8,11,1,0.31,0.32750000000000007,0.6220095693779905,0.29904306220095694,0.0,0.666666667,0.4533333333333332,0.3238095238095238,-0.134,-0.691,0.6496350364963503,0.618873826903024,0.0,0.0,0,1,1
0,2,0,0.45000000000000007,0.14250000000000004,0.3672248803827752,0.6662679425837321,0.590909091,0.5,0.2533333333333333,0.6095238095238096,0.44299999999999995,0.222,0.7142857142857143,0.6402502606882169,0.4,0.6,1,0,0
7,6,1,0.38249999999999995,0.035000000000000135,0.32057416267942584,0.4653110047846891,0.565217391,0.42105263200000004,0.2666666666666666,0.2285714285714286,0.04,-0.051,0.7805005213764338,0.7226277372262774,0.4,0.6,1,0,0
1,5,1,0.2525000000000001,0.0,0.3767942583732058,0.3349282296650718,0.565217391,0.0,0.36,0.6380952380952382,-0.44799999999999995,-0.324,0.8920750782064651,0.6006256517205423,0.0,0.0,0,0,1
4,2,1,0.2525000000000001,0.14250000000000004,0.42703349282296654,0.6662679425837321,0.45,0.5,0.3466666666666667,0.39047619047619053,0.433,0.222,0.7200208550573515,0.6402502606882169,0.6,0.4,0,0,0
11,0,0,0.32750000000000007,0.45000000000000007,0.29904306220095694,0.3672248803827752,0.666666667,0.590909091,0.4266666666666666,0.40952380952380957,-0.691,0.44299999999999995,0.618873826903024,0.7142857142857143,0.5,0.5,0,1,1
7,8,1,0.38249999999999995,0.31,0.32057416267942584,0.6220095693779905,0.565217391,0.0,0.4533333333333332,0.29523809523809524,0.04,-0.134,0.7805005213764338,0.6496350364963503,0.0,0.0,1,0,0
5,4,1,0.0,0.2525000000000001,0.3349282296650718,0.42703349282296654,0.0,0.45,0.2666666666666666,0.40952380952380957,-0.324,0.433,0.6006256517205423,0.7200208550573515,0.0,0.0,0,0,0
2,1,1,0.14250000000000004,0.2525000000000001,0.6662679425837321,0.3767942583732058,0.5,0.565217391,0.3733333333333333,0.2761904761904762,0.222,-0.44799999999999995,0.6402502606882169,0.8920750782064651,0.5,0.5,0,0,1
9,6,1,0.19749999999999995,0.035000000000000135,0.5514354066985647,0.4653110047846891,0.42105263200000004,0.42105263200000004,0.4399999999999999,0.36190476190476195,0.326,-0.051,0.8920750782064651,0.7226277372262774,0.25,0.75,1,0,0
0,4,0,0.45000000000000007,0.2525000000000001,0.3672248803827752,0.42703349282296654,0.590909091,0.45,0.0,0.31428571428571433,0.44299999999999995,0.433,0.7142857142857143,0.7200208550573515,0.5,0.5,0,1,1
