id,season,city,date,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_match,venue,umpire1,umpire2,umpire3,Top Batsmen Points(Team A),Top Batsmen Points(Team B),Top Baller Points(Team A),Top Baller Points(Team B),Match Won after winning Toss Team A,Match Won after winning Toss Team B,runs in pp team a,runs in pp team b,Run Rate(Team A),Run Rate(Team B),Most Value Player Points(Team A),Most Value Player Points(Team B),Win ratio (Team A),Win ratio (Team B)
11329,2019,Hyderabad,21-04-2019,KKR,SRH,SRH,field,normal,0,SRH,0,9,K Ahmed,Rajiv Gandhi Intl. Cricket Stadium,Nitin Menon,Nigel Llong,Ian Gould,589,610,406,661,0.563218391,0.5,62,76,0.028,0.577,756,694.5,0.6,0.4
11330,2019,Bengaluru,21-04-2019,RCB,CSK,CSK,field,normal,0,RCB,1,0,PA Patel,M. Chinnaswamy Stadium,Vineet Kulkarni,Rod Tucker,Anil Chaudhary,641,658,569,700,0.506493506,0.649350649,50,38,-0.607,0.131,560.5,764,0.33,0.67
11331,2019,Jaipur,22-04-2019,RR,DC,DC,field,normal,0,DC,0,6,RR Pant,Sawai Mansingh Stadium,S Ravi,Nanda Kishore,Yeshwant Barde,743,537,608,810,0.536231884,0,52,59,-0.449,0.044,568,677,0.61,0.39
11332,2019,Chennai,23-04-2019,SRH,CSK,CSK,field,normal,0,CSK,0,6,SR Watson,M. A. Chidambaram Stadium,Nigel Llong,Anil Chaudhary,Vineet Kulkarni,610,658,661,700,0.5,0.649350649,56,49,0.577,0.131,694.5,764,0.2,0.8
11333,2019,Bengaluru,24-04-2019,RCB,KXIP,KXIP,field,normal,0,RCB,17,0,AB de Villiers,M. Chinnaswamy Stadium,Bruce Oxenford,C ShamshuDCin,Rod Tucker,641,656,569,446,0.506493506,0.426666667,75,71,-0.607,-0.251,560.5,657,0.45,0.55
11334,2019,Kolkata,25-04-2019,KKR,RR,RR,field,normal,0,RR,0,3,VR Aaron,Eden Gardens,Ian Gould,Anil Dandekar,Nitin Menon,589,743,406,608,0.563218391,0.536231884,37,55,0.028,-0.449,756,568,0.5,0.5
11335,2019,Chennai,26-04-2019,MI,CSK,CSK,field,normal,0,MI,46,0,RG Sharma,M. A. Chidambaram Stadium,Nigel Llong,Anil Chaudhary,Vineet Kulkarni,616,658,759,700,0.555555556,0.649350649,46,40,0.421,0.131,830,764,0.54,0.46
11336,2019,Jaipur,27-04-2019,SRH,RR,RR,field,normal,0,RR,0,7,JD Unadkat,Sawai Mansingh Stadium,Yeshwant Barde,Nand Kishore,Sundaram Ravi,610,743,661,608,0.5,0.536231884,53,61,0.577,-0.449,694.5,568,0.56,0.44
11337,2019,Delhi,28-04-2019,DC,RCB,DC,bat,normal,0,DC,16,0,S Dhawan,Feroz Shah Kotla Ground,Bruce Oxenford,KN Ananthapadmanabhan,C ShamshuDCin,537,641,810,569,0,0.506493506,61,66,0.044,-0.607,677,560.5,0.33,0.67
11338,2019,Kolkata,28-04-2019,KKR,MI,MI,field,normal,0,KKR,34,0,AD Russell,Eden Gardens,Ian Gould,Nitin Menon,Anil Dandekar,589,616,406,759,0.563218391,0.555555556,50,42,0.028,0.421,756,830,0.22,0.78
11339,2019,Hyderabad,29-04-2019,SRH,KXIP,KXIP,field,normal,0,SRH,45,0,DA Warner,Rajiv Gandhi Intl. Cricket Stadium,S Ravi,O Nandan,Nanda Kishore,610,656,661,446,0.5,0.426666667,89,47,0.577,-0.251,694.5,657,0.75,0.25
11340,2019,Bengaluru,30-04-2019,RCB,RR,RR,field,no result,0,,0,0,,M. Chinnaswamy Stadium,Nigel Llong,Ulhas Gandhe,Anil Chaudhary,641,743,569,608,0.506493506,0.536231884,65,42,-0.607,-0.449,560.5,568,0.47,0.53
11341,2019,Chennai,01-05-2019,CSK,DC,DC,field,normal,0,CSK,80,0,MS Dhoni,M. A. Chidambaram Stadium,Anil Dandekar,Nitin Menon,Ian Gould,658,537,700,810,0.649350649,0,28,59,0.131,0.044,764,677,0.67,0.33
11342,2019,Mumbai,02-05-2019,MI,SRH,MI,bat,tie,0,MI,0,0,JJ Bumrah,Wankhede Stadium,S Ravi,O Nandan,Nanda Kishore,616,610,759,661,0.555555556,0.5,45,60,0.421,0.577,830,694.5,0.42,0.58
11343,2019,Mohali,03-05-2019,KXIP,KKR,KKR,field,normal,0,KKR,0,7,S Gill,IS Bindra Stadium,Bruce Oxenford,C ShamshuDCin,KN Ananthapadmanabhan,656,589,446,406,0.426666667,0.563218391,41,63,-0.251,0.028,657,756,0.35,0.65
11344,2019,Delhi,04-05-2019,RR,DC,RR,bat,normal,0,DC,0,5,A Mishra,Feroz Shah Kotla Ground,Ian Gould,Anil Dandekar,Nitin Menon,743,537,608,810,0.536231884,0,31,50,-0.449,0.044,568,677,0.61,0.39
11345,2019,Bengaluru,04-05-2019,SRH,RCB,RCB,field,normal,0,RCB,0,4,S Hetmyer,M. Chinnaswamy Stadium,Nigel Llong,Anil Chaudhary,Ulhas Gandhe,610,641,661,569,0.5,0.506493506,53,53,0.577,-0.607,694.5,560.5,0.58,0.42
11346,2019,Mohali,05-05-2019,CSK,KXIP,KXIP,field,normal,0,KXIP,0,6,KL Rahul,IS Bindra Stadium,KN Ananthapadmanabhan,C ShamshuDCin,Bruce Oxenford,658,656,700,446,0.649350649,0.426666667,44,75,0.131,-0.251,764,657,0.58,0.42
11347,2019,Mumbai,05-05-2019,KKR,MI,MI,field,normal,0,MI,0,9,HH Pandya,Wankhede Stadium,Nanda Kishore,O Nandan,S Ravi,589,616,406,759,0.563218391,0.555555556,51,48,0.028,0.421,756,830,0.22,0.78
11412,2019,Chennai,07-05-2019,CSK,MI,CSK,bat,normal,0,MI,0,6,AS Yadav,M. A. Chidambaram Stadium,Nigel Llong,Nitin Menon,Ian Gould,658,616,700,759,0.649350649,0.555555556,33,47,0.131,0.421,764,830,0.46,0.54
11413,2019,Visakhapatnam,08-05-2019,SRH,DC,DC,field,normal,0,DC,0,2,RR Pant,ACA-VDECA Stadium,,,,610,537,661,810,0.5,0,54,56,0.577,0.044,694.5,677,0.67,0.33
11414,2019,Visakhapatnam,10-05-2019,DC,CSK,CSK,field,normal,0,CSK,0,6,F du Plessis,ACA-VDECA Stadium,Sundaram Ravi,Bruce Oxenford,Chettithody ShamshuDCin,537,658,810,700,0,0.649350649,42,42,0.044,0.131,677,764,0.33,0.67
11415,2019,Hyderabad,12-05-2019,MI,CSK,MI,bat,normal,0,MI,1,0,JJ Bumrah,Rajiv Gandhi Intl. Cricket Stadium,Nitin Menon,Ian Gould,Nigel Llong,616,658,759,700,0.555555556,0.649350649,46,54,0.421,0.131,830,764,0.54,0.46
