,id,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_match,venue,umpire1,umpire2,umpire3,Top Batsmen Points(Team A),Top Batsmen Points(Team B),Top Baller Points(Team A),Top Baller Points(Team B),Match Won after winning Toss Team A,Match Won after winning Toss Team B,runs in pp team a,runs in pp team b,Run Rate(Team A),Run Rate(Team B),Most Value Player Points(Team A),Most Value Player Points(Team B),Win ratio (Team A),Win ratio (Team B),new_col,team a ground,team b ground
164,224,CSK,DC,CSK,bat,normal,0,DC,0,6,G Gambhir,"MA Chidambaram Stadium, Chepauk",HDPK Dharmasena,SS Hazare,,539,822,658,878,0.583333333,0.533333333,39,33,0.374,0.021,698.5,822.0,0.4,0.6,165,home,away
165,225,KXIP,DEC,DEC,field,normal,0,DEC,0,5,RG Sharma,Himachal Pradesh Cricket Association Stadium,M Erasmus,AM Saheba,,586,494,473,628,0.571428571,0.473684211,43,45,-0.478,-0.297,603.0,748.5,1.0,0.0,166,away,away
166,226,MI,RCB,RCB,field,normal,0,MI,57,0,R McLaren,M Chinnaswamy Stadium,HDPK Dharmasena,SJA Taufel,,663,620,574,573,0.5,0.46153846200000004,34,34,1.084,0.21899999999999997,699.5,822.0,0.3,0.7,167,away,home
167,227,RR,KKR,RR,bat,normal,0,KKR,0,8,JD Unadkat,Eden Gardens,BG Jerling,RB Tiffin,,690,822,591,669,0.7333333329999999,0.384615385,46,42,-0.514,-0.341,577.5,562.5,0.6,0.4,168,away,home
168,228,KXIP,CSK,CSK,field,normal,0,CSK,0,6,MS Dhoni,Himachal Pradesh Cricket Association Stadium,BF Bowden,AM Saheba,,586,539,473,658,0.571428571,0.583333333,49,49,-0.478,0.374,603.0,698.5,0.0,1.0,169,away,away
169,229,DEC,DC,DEC,bat,normal,0,DEC,11,0,A Symonds,Feroz Shah Kotla,BR Doctrove,SK Tarapore,,494,822,628,878,0.473684211,0.533333333,38,39,-0.297,0.021,748.5,822.0,0.4,0.6,170,away,away
170,230,MI,KKR,MI,bat,normal,0,KKR,0,9,M Kartik,Eden Gardens,BG Jerling,RE Koertzen,,663,822,574,669,0.5,0.384615385,42,44,1.084,-0.341,699.5,562.5,1.0,0.0,171,away,home
171,231,MI,RCB,MI,bat,normal,0,MI,35,0,KA Pollard,Dr DY Patil Sports Academy,BR Doctrove,RB Tiffin,,663,620,574,573,0.5,0.46153846200000004,54,44,1.084,0.21899999999999997,699.5,822.0,0.3,0.7,172,home,away
172,232,CSK,DEC,CSK,bat,normal,0,CSK,38,0,DE Bollinger,Dr DY Patil Sports Academy,BR Doctrove,RB Tiffin,,539,494,658,628,0.583333333,0.473684211,39,23,0.374,-0.297,698.5,748.5,0.3,0.7,173,away,away
173,233,DEC,RCB,DEC,bat,normal,0,RCB,0,9,A Kumble,Dr DY Patil Sports Academy,RE Koertzen,SJA Taufel,,494,620,628,573,0.473684211,0.46153846200000004,27,33,-0.297,0.21899999999999997,748.5,822.0,0.0,1.0,174,away,away
174,234,CSK,MI,CSK,bat,normal,0,CSK,22,0,SK Raina,Dr DY Patil Sports Academy,RE Koertzen,SJA Taufel,,539,663,658,574,0.583333333,0.5,40,33,0.374,1.084,698.5,699.5,0.5,0.5,175,away,home
175,235,CSK,KKR,CSK,bat,normal,0,CSK,2,0,S Anirudha,"MA Chidambaram Stadium, Chepauk",BR Doctrove,PR Reiffel,,602,523,441,491,0.590909091,0.45,45,52,0.44299999999999995,0.433,685.0,690.5,0.5,0.5,176,home,away
176,236,DEC,RR,RR,field,normal,0,RR,0,8,SK Trivedi,"Rajiv Gandhi International Stadium, Uppal",RE Koertzen,SK Tarapore,,479,553,691,384,0.5,0.666666667,44,31,0.222,-0.691,614.0,593.5,0.5,0.5,177,away,away
177,237,KTK,RCB,KTK,bat,normal,0,RCB,0,6,AB de Villiers,Nehru Stadium,HDPK Dharmasena,K Hariharan,,422,501,414,595,0.0,0.42105263200000004,61,48,-0.324,0.326,576.0,855.5,0.0,0.0,178,away,away
178,238,DC,MI,DC,bat,normal,0,MI,0,8,SL Malinga,Feroz Shah Kotla,AM Saheba,RB Tiffin,,523,575,449,402,0.565217391,0.565217391,38,31,-0.44799999999999995,0.04,855.5,748.5,0.5,0.5,179,away,away
179,239,KXIP,PWI,KXIP,bat,normal,0,PWI,0,7,SB Wagh,Dr DY Patil Sports Academy,BR Doctrove,PR Reiffel,,436,546,523,654,0.42105263200000004,0.0,36,44,-0.051,-0.134,693.0,623.0,0.0,0.0,180,away,away
180,240,KKR,DEC,KKR,bat,normal,0,KKR,9,0,JH Kallis,Eden Gardens,RE Koertzen,SK Tarapore,,523,479,491,691,0.45,0.5,46,30,0.433,0.222,690.5,614.0,0.6,0.4,181,home,away
181,241,DC,RR,DC,bat,normal,0,RR,0,6,SK Warne,Sawai Mansingh Stadium,Aleem Dar,RB Tiffin,,523,553,449,384,0.565217391,0.666666667,30,57,-0.44799999999999995,-0.691,855.5,593.5,0.5,0.5,182,away,home
182,242,RCB,MI,MI,field,normal,0,MI,0,9,SR Tendulkar,M Chinnaswamy Stadium,HDPK Dharmasena,AL Hill,,501,575,595,402,0.42105263200000004,0.565217391,24,40,0.326,0.04,855.5,748.5,0.0,1.0,183,home,away
183,243,CSK,KXIP,KXIP,field,normal,0,KXIP,0,6,PC Valthaty,"Punjab Cricket Association Stadium, Mohali",Asad Rauf,SL Shastri,,602,436,441,523,0.590909091,0.42105263200000004,31,65,0.44299999999999995,-0.051,685.0,693.0,1.0,0.0,184,away,away
184,244,KTK,PWI,KTK,bat,normal,0,PWI,0,4,MD Mishra,Dr DY Patil Sports Academy,S Asnani,PR Reiffel,,422,546,414,654,0.0,0.0,37,44,-0.324,-0.134,576.0,623.0,0.0,0.0,185,away,away
185,245,DEC,RCB,RCB,field,normal,0,DEC,33,0,DW Steyn,"Rajiv Gandhi International Stadium, Uppal",RE Koertzen,S Ravi,,479,501,691,595,0.5,0.42105263200000004,41,28,0.222,0.326,614.0,855.5,0.6,0.4,186,away,away
186,246,RR,KKR,KKR,field,normal,0,KKR,0,9,G Gambhir,Sawai Mansingh Stadium,Aleem Dar,SS Hazare,,553,523,384,491,0.666666667,0.45,31,62,-0.691,0.433,593.5,690.5,0.5,0.5,187,home,away
187,247,MI,KTK,KTK,field,normal,0,KTK,0,8,BB McCullum,Wankhede Stadium,BR Doctrove,PR Reiffel,,575,422,402,414,0.565217391,0.0,44,50,0.04,-0.324,748.5,576.0,0.0,0.0,188,home,away
188,248,CSK,RCB,CSK,bat,normal,0,CSK,21,0,MEK Hussey,"MA Chidambaram Stadium, Chepauk",HDPK Dharmasena,AL Hill,,602,501,441,595,0.590909091,0.42105263200000004,45,33,0.44299999999999995,0.326,685.0,855.5,0.5,0.5,189,home,away
189,249,DEC,KXIP,KXIP,field,normal,0,KXIP,0,8,PC Valthaty,"Rajiv Gandhi International Stadium, Uppal",RE Koertzen,S Ravi,,479,436,691,523,0.5,0.42105263200000004,48,62,0.222,-0.051,614.0,693.0,0.25,0.75,190,away,away
190,250,PWI,DC,DC,field,normal,0,DC,0,3,Yuvraj Singh,Dr DY Patil Sports Academy,Asad Rauf,AM Saheba,,546,523,654,449,0.0,0.565217391,63,67,-0.134,-0.44799999999999995,623.0,855.5,0.0,0.0,191,away,away
191,251,RR,KKR,KKR,field,normal,0,KKR,0,8,L Balaji,Eden Gardens,Aleem Dar,RB Tiffin,,553,523,384,491,0.666666667,0.45,36,26,-0.691,0.433,593.5,690.5,0.5,0.5,192,away,home
192,252,CSK,KTK,KTK,field,normal,1,KTK,0,7,BB McCullum,Nehru Stadium,K Hariharan,AL Hill,,602,422,441,414,0.590909091,0.0,42,49,0.44299999999999995,-0.324,685.0,576.0,0.0,0.0,193,away,away
193,253,DEC,DC,DEC,bat,normal,0,DEC,16,0,S Sohal,Feroz Shah Kotla,PR Reiffel,RJ Tucker,,479,523,691,449,0.5,0.565217391,43,38,0.222,-0.44799999999999995,614.0,855.5,0.5,0.5,194,away,away
194,254,PWI,MI,PWI,bat,normal,0,MI,0,7,MM Patel,Wankhede Stadium,Asad Rauf,AM Saheba,,546,575,654,402,0.0,0.565217391,33,32,-0.134,0.04,623.0,748.5,0.0,0.0,195,away,home
195,255,KTK,KKR,KKR,field,normal,0,KTK,6,0,DPMD Jayawardene,Eden Gardens,Aleem Dar,RB Tiffin,,422,523,414,491,0.0,0.45,45,37,-0.324,0.433,576.0,690.5,0.0,0.0,196,away,home
196,256,KXIP,RR,RR,field,normal,0,KXIP,48,0,SE Marsh,"Punjab Cricket Association Stadium, Mohali",S Asnani,PR Reiffel,,436,553,523,384,0.42105263200000004,0.666666667,77,45,-0.051,-0.691,693.0,593.5,0.5,0.5,197,away,away
197,257,MI,CSK,CSK,field,normal,0,MI,8,0,Harbhajan Singh,Wankhede Stadium,Asad Rauf,AM Saheba,,575,602,402,441,0.565217391,0.590909091,40,44,0.04,0.44299999999999995,748.5,685.0,0.5,0.5,198,home,away
198,258,KKR,RCB,RCB,field,normal,0,RCB,0,9,CH Gayle,Eden Gardens,SS Hazare,RB Tiffin,,523,501,491,595,0.45,0.42105263200000004,50,57,0.433,0.326,690.5,855.5,0.4,0.6,199,home,away
199,259,DC,KXIP,KXIP,field,normal,0,DC,29,0,DA Warner,Feroz Shah Kotla,S Asnani,RE Koertzen,,523,436,449,523,0.565217391,0.42105263200000004,70,46,-0.44799999999999995,-0.051,855.5,693.0,1.0,0.0,200,away,away
200,260,MI,DEC,DEC,field,normal,0,MI,37,0,SL Malinga,"Rajiv Gandhi International Stadium, Uppal",HDPK Dharmasena,AL Hill,,575,479,402,691,0.565217391,0.5,57,41,0.04,0.222,748.5,614.0,0.0,1.0,201,away,away
201,261,KTK,RR,RR,field,normal,0,RR,0,8,SK Warne,Sawai Mansingh Stadium,BR Doctrove,SK Tarapore,,422,553,414,384,0.0,0.666666667,32,38,-0.324,-0.691,576.0,593.5,0.0,0.0,202,away,home
202,262,CSK,PWI,PWI,field,normal,0,CSK,25,0,MEK Hussey,"MA Chidambaram Stadium, Chepauk",Aleem Dar,RB Tiffin,,602,546,441,654,0.590909091,0.0,45,40,0.44299999999999995,-0.134,685.0,623.0,0.0,0.0,203,home,away
203,263,DC,RCB,RCB,field,normal,0,RCB,0,3,V Kohli,Feroz Shah Kotla,S Asnani,RJ Tucker,,523,501,449,595,0.565217391,0.42105263200000004,42,65,-0.44799999999999995,0.326,855.5,855.5,0.6,0.4,204,away,away
204,264,PWI,CSK,PWI,bat,normal,0,CSK,0,8,DE Bollinger,Dr DY Patil Sports Academy,Asad Rauf,SL Shastri,,546,602,654,441,0.0,0.590909091,37,28,-0.134,0.44299999999999995,623.0,685.0,0.0,0.0,205,away,away
205,265,DEC,KTK,KTK,field,normal,0,DEC,55,0,I Sharma,Nehru Stadium,HDPK Dharmasena,AL Hill,,479,422,691,414,0.5,0.0,20,29,0.222,-0.324,614.0,576.0,0.0,0.0,206,away,away
206,266,KKR,DC,DC,field,normal,0,KKR,17,0,MK Tiwary,Feroz Shah Kotla,PR Reiffel,RJ Tucker,,523,523,491,449,0.45,0.565217391,42,41,0.433,-0.44799999999999995,690.5,855.5,0.5,0.5,207,away,away
207,267,MI,RR,RR,field,normal,0,RR,0,7,J Botha,Sawai Mansingh Stadium,Asad Rauf,SK Tarapore,,575,553,402,384,0.565217391,0.666666667,31,18,0.04,-0.691,748.5,593.5,0.7,0.3,208,away,home
208,268,RCB,PWI,PWI,field,normal,0,RCB,26,0,V Kohli,M Chinnaswamy Stadium,Aleem Dar,SS Hazare,,501,546,595,654,0.42105263200000004,0.0,57,42,0.326,-0.134,855.5,623.0,0.0,0.0,209,home,away
209,269,DC,KTK,DC,bat,normal,0,DC,38,0,V Sehwag,Nehru Stadium,HDPK Dharmasena,AL Hill,,523,422,449,414,0.565217391,0.0,34,37,-0.44799999999999995,-0.324,855.5,576.0,0.0,0.0,210,away,away
210,270,KXIP,KKR,KKR,field,normal,0,KKR,0,8,Iqbal Abdulla,Eden Gardens,AM Saheba,SL Shastri,,436,523,523,491,0.42105263200000004,0.45,40,45,-0.051,0.433,693.0,690.5,0.3,0.7,211,away,home
211,271,PWI,RR,RR,field,normal,0,RR,0,6,LRPL Taylor,Sawai Mansingh Stadium,SK Tarapore,SJA Taufel,,546,553,654,384,0.0,0.666666667,49,34,-0.134,-0.691,623.0,593.5,0.0,0.0,212,away,home
212,272,CSK,DEC,CSK,bat,normal,0,CSK,19,0,JA Morkel,"MA Chidambaram Stadium, Chepauk",Aleem Dar,RB Tiffin,,602,479,441,691,0.590909091,0.5,34,64,0.44299999999999995,0.222,685.0,614.0,0.4,0.6,213,home,away
213,273,MI,KXIP,KXIP,field,normal,0,MI,23,0,KA Pollard,Wankhede Stadium,HDPK Dharmasena,PR Reiffel,,575,436,402,523,0.565217391,0.42105263200000004,35,24,0.04,-0.051,748.5,693.0,0.4,0.6,214,home,away
214,274,DC,KTK,KTK,field,normal,0,KTK,0,7,P Parameswaran,Feroz Shah Kotla,Asad Rauf,SL Shastri,,523,422,449,414,0.565217391,0.0,42,67,-0.44799999999999995,-0.324,855.5,576.0,0.0,0.0,215,away,away
215,275,KKR,DEC,DEC,field,normal,0,KKR,20,0,YK Pathan,"Rajiv Gandhi International Stadium, Uppal",S Asnani,RJ Tucker,,523,479,491,691,0.45,0.5,41,41,0.433,0.222,690.5,614.0,0.6,0.4,216,away,away
216,276,RR,CSK,RR,bat,normal,0,CSK,0,8,MEK Hussey,"MA Chidambaram Stadium, Chepauk",SS Hazare,RB Tiffin,,553,602,384,441,0.666666667,0.590909091,47,43,-0.691,0.44299999999999995,593.5,685.0,0.5,0.5,217,away,home
217,277,MI,PWI,PWI,field,normal,0,MI,21,0,R Sharma,Dr DY Patil Sports Academy,HDPK Dharmasena,SJA Taufel,,575,546,402,654,0.565217391,0.0,49,31,0.04,-0.134,748.5,623.0,0.0,0.0,218,home,away
218,278,KTK,KKR,KKR,field,normal,0,KTK,17,0,BJ Hodge,Nehru Stadium,S Ravi,RJ Tucker,,422,523,414,491,0.0,0.45,35,43,-0.324,0.433,576.0,690.5,0.0,0.0,219,away,away
219,279,DEC,DC,DC,field,normal,0,DC,0,4,V Sehwag,"Rajiv Gandhi International Stadium, Uppal",Asad Rauf,AM Saheba,,479,523,691,449,0.5,0.565217391,43,29,0.222,-0.44799999999999995,614.0,855.5,0.5,0.5,220,away,away
220,280,RCB,KXIP,KXIP,field,normal,0,RCB,85,0,CH Gayle,M Chinnaswamy Stadium,Aleem Dar,RB Tiffin,,501,436,595,523,0.42105263200000004,0.42105263200000004,48,38,0.326,-0.051,855.5,693.0,0.25,0.75,221,home,away
221,281,CSK,KKR,CSK,bat,normal,1,KKR,10,0,Iqbal Abdulla,Eden Gardens,Asad Rauf,PR Reiffel,,602,523,441,491,0.590909091,0.45,15,33,0.44299999999999995,0.433,685.0,690.5,0.5,0.5,222,away,home
222,282,MI,DC,DC,field,normal,0,MI,32,0,AT Rayudu,Wankhede Stadium,K Hariharan,SJA Taufel,,575,523,402,449,0.565217391,0.565217391,50,23,0.04,-0.44799999999999995,748.5,855.5,0.5,0.5,223,home,away
223,283,KTK,RCB,KTK,bat,normal,0,RCB,0,9,CH Gayle,M Chinnaswamy Stadium,Aleem Dar,SS Hazare,,422,501,414,595,0.0,0.42105263200000004,49,79,-0.324,0.326,576.0,855.5,0.0,0.0,224,away,home
224,284,KXIP,PWI,KXIP,bat,normal,0,PWI,0,5,R Sharma,"Punjab Cricket Association Stadium, Mohali",SK Tarapore,RJ Tucker,,436,546,523,654,0.42105263200000004,0.0,34,40,-0.051,-0.134,693.0,623.0,0.0,0.0,225,away,away
225,285,CSK,RR,RR,field,normal,0,CSK,63,0,M Vijay,Sawai Mansingh Stadium,K Hariharan,SJA Taufel,,602,553,441,384,0.590909091,0.666666667,55,48,0.44299999999999995,-0.691,685.0,593.5,0.5,0.5,226,away,home
226,286,DEC,PWI,DEC,bat,normal,0,PWI,0,6,MR Marsh,"Rajiv Gandhi International Stadium, Uppal",Asad Rauf,AM Saheba,,479,546,691,654,0.5,0.0,50,52,0.222,-0.134,614.0,623.0,0.0,0.0,227,away,away
227,287,KXIP,MI,MI,field,normal,0,KXIP,76,0,BA Bhatt,"Punjab Cricket Association Stadium, Mohali",SK Tarapore,RJ Tucker,,436,575,523,402,0.42105263200000004,0.565217391,39,33,-0.051,0.04,693.0,748.5,0.6,0.4,228,away,away
228,288,RR,RCB,RCB,field,normal,0,RCB,0,9,S Aravind,Sawai Mansingh Stadium,HDPK Dharmasena,K Hariharan,,553,501,384,595,0.666666667,0.42105263200000004,43,66,-0.691,0.326,593.5,855.5,0.3,0.7,229,home,away
229,289,CSK,DC,CSK,bat,normal,0,CSK,18,0,MS Dhoni,"MA Chidambaram Stadium, Chepauk",AM Saheba,SL Shastri,,602,523,441,449,0.590909091,0.565217391,42,52,0.44299999999999995,-0.44799999999999995,685.0,855.5,0.4,0.6,230,home,away
230,290,KTK,KXIP,KXIP,field,normal,0,KXIP,0,6,KD Karthik,Holkar Cricket Stadium,S Asnani,RJ Tucker,,422,436,414,523,0.0,0.42105263200000004,62,49,-0.324,-0.051,576.0,693.0,0.0,0.0,231,away,home
231,291,KKR,RCB,RCB,field,normal,1,RCB,0,4,CH Gayle,M Chinnaswamy Stadium,RE Koertzen,RB Tiffin,,523,501,491,595,0.45,0.42105263200000004,33,65,0.433,0.326,690.5,855.5,0.4,0.6,232,away,home
232,292,DEC,MI,DEC,bat,normal,0,DEC,10,0,A Mishra,Wankhede Stadium,S Ravi,SK Tarapore,,479,575,691,402,0.5,0.565217391,32,26,0.222,0.04,614.0,748.5,1.0,0.0,233,away,home
233,293,KXIP,DC,DC,field,normal,0,KXIP,29,0,PP Chawla,Himachal Pradesh Cricket Association Stadium,Asad Rauf,SL Shastri,,436,523,523,449,0.42105263200000004,0.565217391,43,42,-0.051,-0.44799999999999995,693.0,855.5,0.0,1.0,234,away,away
234,294,RR,KTK,KTK,field,normal,0,KTK,0,8,BJ Hodge,Holkar Cricket Stadium,PR Reiffel,RJ Tucker,,553,422,384,414,0.666666667,0.0,32,87,-0.691,-0.324,593.5,576.0,0.0,0.0,235,away,away
235,295,PWI,DEC,DEC,field,normal,0,DEC,0,6,A Mishra,Dr DY Patil Sports Academy,S Ravi,SK Tarapore,,546,479,654,691,0.0,0.5,39,57,-0.134,0.222,623.0,614.0,0.0,0.0,236,away,away
236,296,KXIP,RCB,KXIP,bat,normal,0,KXIP,111,0,AC Gilchrist,Himachal Pradesh Cricket Association Stadium,Asad Rauf,AM Saheba,,436,501,523,595,0.42105263200000004,0.42105263200000004,30,34,-0.051,0.326,693.0,855.5,0.75,0.25,237,away,away
237,297,CSK,KTK,CSK,bat,normal,0,CSK,11,0,WP Saha,"MA Chidambaram Stadium, Chepauk",HDPK Dharmasena,RE Koertzen,,602,422,441,414,0.590909091,0.0,41,40,0.44299999999999995,-0.324,685.0,576.0,0.0,0.0,238,home,away
238,298,PWI,KKR,KKR,field,normal,0,KKR,0,7,YK Pathan,Dr DY Patil Sports Academy,S Ravi,SJA Taufel,,546,523,654,491,0.0,0.45,29,44,-0.134,0.433,623.0,690.5,0.0,0.0,239,away,away
239,299,MI,RR,MI,bat,normal,0,RR,0,10,SR Watson,Wankhede Stadium,RE Koertzen,PR Reiffel,,575,553,402,384,0.565217391,0.666666667,26,52,0.04,-0.691,748.5,593.5,0.7,0.3,240,home,away
240,300,DEC,KXIP,KXIP,field,normal,0,DEC,82,0,S Dhawan,Himachal Pradesh Cricket Association Stadium,Asad Rauf,AM Saheba,,479,436,691,523,0.5,0.42105263200000004,58,45,0.222,-0.051,614.0,693.0,0.25,0.75,241,away,away
241,301,DC,PWI,DC,bat,no result,0,,0,0,,Feroz Shah Kotla,SS Hazare,RJ Tucker,,523,546,449,654,0.565217391,0.0,33,0,-0.44799999999999995,-0.134,855.5,623.0,0.0,0.0,242,away,away
242,302,CSK,RCB,RCB,field,normal,0,RCB,0,8,CH Gayle,M Chinnaswamy Stadium,K Hariharan,RE Koertzen,,602,501,441,595,0.590909091,0.42105263200000004,23,44,0.44299999999999995,0.326,685.0,855.5,0.5,0.5,243,away,home
243,303,KKR,MI,MI,field,normal,0,MI,0,5,JEC Franklin,Eden Gardens,SK Tarapore,SJA Taufel,,523,575,491,402,0.45,0.565217391,46,54,0.433,0.04,690.5,748.5,0.0,1.0,244,home,away
244,304,RCB,CSK,CSK,field,normal,0,CSK,0,6,SK Raina,Wankhede Stadium,Asad Rauf,SJA Taufel,,501,602,595,441,0.42105263200000004,0.590909091,44,25,0.326,0.44299999999999995,855.5,685.0,0.5,0.5,245,away,away
245,305,KKR,MI,MI,field,normal,0,MI,0,4,MM Patel,Wankhede Stadium,Asad Rauf,SJA Taufel,,523,575,491,402,0.45,0.565217391,25,62,0.433,0.04,690.5,748.5,0.0,1.0,246,away,home
246,306,RCB,MI,MI,field,normal,0,RCB,43,0,CH Gayle,"MA Chidambaram Stadium, Chepauk",Asad Rauf,SJA Taufel,,501,575,595,402,0.42105263200000004,0.565217391,68,52,0.326,0.04,855.5,748.5,0.0,1.0,247,away,away
247,307,CSK,RCB,CSK,bat,normal,0,CSK,58,0,M Vijay,"MA Chidambaram Stadium, Chepauk",Asad Rauf,SJA Taufel,,602,501,441,595,0.590909091,0.42105263200000004,56,47,0.44299999999999995,0.326,685.0,855.5,0.5,0.5,248,home,away
248,308,CSK,MI,MI,field,normal,0,MI,0,8,RE Levi,"MA Chidambaram Stadium, Chepauk",JD Cloete,SJA Taufel,,541,554,519,609,0.64516129,0.551724138,42,53,0.1,-0.1,724.5,698.5,0.6,0.4,249,home,away
249,309,KKR,DC,DC,field,normal,0,DC,0,8,IK Pathan,Eden Gardens,S Asnani,HDPK Dharmasena,,508,508,636,520,0.518518519,0.5,46,48,0.561,0.617,774.5,771.0,0.0,1.0,250,home,away
250,310,PWI,MI,MI,field,normal,0,PWI,28,0,SPD Smith,Wankhede Stadium,AK Chaudhary,SJA Taufel,,458,554,405,609,0.0,0.551724138,30,27,-0.551,-0.1,429.0,698.5,0.0,1.0,251,away,home
251,311,RR,KXIP,KXIP,field,normal,0,RR,31,0,AM Rahane,Sawai Mansingh Stadium,BF Bowden,SK Tarapore,,596,661,763,665,0.642857143,0.413793103,57,45,0.201,-0.21600000000000003,631.0,664.0,1.0,0.0,252,home,away
252,312,RCB,DC,DC,field,normal,0,RCB,20,0,AB de Villiers,M Chinnaswamy Stadium,S Asnani,S Ravi,,484,508,395,520,0.52,0.5,46,46,-0.022000000000000002,0.617,771.0,771.0,0.0,1.0,253,home,away
253,313,CSK,DEC,DEC,field,normal,0,CSK,74,0,RA Jadeja,Dr. Y.S. Rajasekhara ReDCy ACA-VDECA Cricket Stadium,JD Cloete,HDPK Dharmasena,,541,525,519,538,0.64516129,0.5,44,45,0.1,-0.509,724.5,638.5,0.5,0.5,254,away,away
254,314,RR,KKR,KKR,field,normal,0,RR,22,0,BJ Hodge,Sawai Mansingh Stadium,BF Bowden,VA Kulkarni,,596,508,763,636,0.642857143,0.518518519,37,27,0.201,0.561,631.0,774.5,0.42,0.57,255,home,away
255,315,PWI,KXIP,PWI,bat,normal,0,PWI,22,0,MN Samuels,Subrata Roy Sahara Stadium,S Das,SJA Taufel,,458,661,405,665,0.0,0.413793103,38,19,-0.551,-0.21600000000000003,429.0,664.0,0.0,1.0,256,away,away
256,316,DEC,MI,DEC,bat,normal,0,MI,0,5,RG Sharma,Dr. Y.S. Rajasekhara ReDCy ACA-VDECA Cricket Stadium,AK Chaudhary,JD Cloete,,525,554,538,609,0.5,0.551724138,45,29,-0.509,-0.1,638.5,698.5,1.0,0.0,257,away,away
257,317,KKR,RCB,RCB,field,normal,0,KKR,42,0,L Balaji,M Chinnaswamy Stadium,S Ravi,RJ Tucker,,508,484,636,395,0.518518519,0.52,60,20,0.561,-0.022000000000000002,774.5,771.0,0.28,0.71,258,away,home
258,318,CSK,DC,DC,field,normal,0,DC,0,8,M Morkel,Feroz Shah Kotla,Asad Rauf,SK Tarapore,,541,508,519,520,0.64516129,0.5,41,50,0.1,0.617,724.5,771.0,0.6,0.4,259,away,away
259,319,MI,RR,RR,field,normal,0,MI,27,0,KA Pollard,Wankhede Stadium,Aleem Dar,BNJ Oxenford,,554,596,609,763,0.551724138,0.642857143,54,44,-0.1,0.201,698.5,631.0,0.5,0.5,260,home,away
260,320,RCB,CSK,RCB,bat,normal,0,CSK,0,5,F du Plessis,"MA Chidambaram Stadium, Chepauk",HDPK Dharmasena,RJ Tucker,,484,541,395,519,0.52,0.64516129,56,52,-0.022000000000000002,0.1,771.0,724.5,0.5,0.5,261,away,home
261,321,PWI,KXIP,KXIP,field,normal,0,KXIP,0,7,AD Mascarenhas,"Punjab Cricket Association Stadium, Mohali",VA Kulkarni,SK Tarapore,,458,661,405,665,0.0,0.413793103,29,38,-0.551,-0.21600000000000003,429.0,664.0,0.0,1.0,262,away,away
262,322,RR,KKR,RR,bat,normal,0,KKR,0,5,Shakib Al Hasan,Eden Gardens,Asad Rauf,S Asnani,,596,508,763,636,0.642857143,0.518518519,45,36,0.201,0.561,631.0,774.5,0.42,0.57,263,away,home
263,324,CSK,PWI,CSK,bat,normal,0,PWI,0,7,JD Ryder,Subrata Roy Sahara Stadium,Aleem Dar,BNJ Oxenford,,541,458,519,405,0.64516129,0.0,50,34,0.1,-0.551,724.5,429.0,0.0,1.0,264,home,away
264,325,KXIP,KKR,KKR,field,normal,0,KXIP,2,0,SP Narine,Eden Gardens,Asad Rauf,S Asnani,,661,508,665,636,0.413793103,0.518518519,43,56,-0.21600000000000003,0.561,664.0,774.5,0.25,0.75,265,away,home
265,326,RR,RCB,RR,bat,normal,0,RR,59,0,AM Rahane,M Chinnaswamy Stadium,JD Cloete,RJ Tucker,,596,484,763,395,0.642857143,0.52,26,48,0.201,-0.022000000000000002,631.0,771.0,0.25,0.75,266,away,home
266,327,MI,DC,DC,field,normal,0,DC,0,7,S Nadeem,Wankhede Stadium,BF Bowden,SK Tarapore,,554,508,609,520,0.551724138,0.5,43,54,-0.1,0.617,698.5,771.0,1.0,0.0,267,home,away
267,328,DEC,RR,DEC,bat,normal,0,RR,0,5,BJ Hodge,Sawai Mansingh Stadium,Aleem Dar,BNJ Oxenford,,525,596,538,763,0.5,0.642857143,23,41,-0.509,0.201,638.5,631.0,0.0,1.0,268,away,home
268,329,PWI,RCB,PWI,bat,normal,0,RCB,0,6,CH Gayle,M Chinnaswamy Stadium,S Asnani,S Das,,458,484,405,395,0.0,0.52,57,62,-0.551,-0.022000000000000002,429.0,771.0,1.0,0.0,269,away,home
269,330,KXIP,KKR,KXIP,bat,normal,0,KKR,0,8,G Gambhir,"Punjab Cricket Association Stadium, Mohali",JD Cloete,RJ Tucker,,661,508,665,636,0.413793103,0.518518519,58,42,-0.21600000000000003,0.561,664.0,774.5,0.25,0.75,270,away,away
270,323,DEC,DC,DEC,bat,normal,0,DC,0,5,KP Pietersen,Feroz Shah Kotla,BF Bowden,SK Tarapore,,525,508,538,520,0.5,0.5,45,53,-0.509,0.617,638.5,771.0,0.5,0.5,271,away,away
271,332,CSK,PWI,PWI,field,normal,0,CSK,13,0,KMDN Kulasekara,"MA Chidambaram Stadium, Chepauk",Asad Rauf,S Das,,541,458,519,405,0.64516129,0.0,33,64,0.1,-0.551,724.5,429.0,0.0,1.0,272,home,away
272,333,KXIP,RCB,RCB,field,normal,0,RCB,0,5,CH Gayle,"Punjab Cricket Association Stadium, Mohali",S Ravi,RJ Tucker,,661,484,665,395,0.413793103,0.52,42,53,-0.21600000000000003,-0.022000000000000002,664.0,771.0,0.6,0.4,273,away,away
