id,season,city,date,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_match,venue,umpire1,umpire2,umpire3,Top Batsmen Points(Team A),Top Batsmen Points(Team B),Top Baller Points(Team A),Top Baller Points(Team B),Match Won after winning Toss Team A,Match Won after winning Toss Team B,runs in pp team a,runs in pp team b,Run Rate(Team A),Run Rate(Team B),Most Value Player Points(Team A),Most Value Player Points(Team B),Win ratio (Team A),Win ratio (Team B)
17,2017,Bangalore,2017-04-16,Rising Pune Supergiant,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Rising Pune Supergiant,27,0,BA Stokes,M Chinnaswamy Stadium,KN Ananthapadmanabhan,C Shamshuddin,,477,477,707,852,0.0,0.5409836065573771,55,42,0.17600000000000002,-1.2990000000000002,0.0,464.0,0.0,1.0
18,2017,Delhi,2017-04-17,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,bat,normal,0,Kolkata Knight Riders,0,4,NM Coulter-Nile,Feroz Shah Kotla,Nitin Menon,CK Nandan,,623,623,452,560,0.4375,0.5507246376811594,53,49,-0.512,0.642,464.0,691.0,0.41,0.59
19,2017,Hyderabad,2017-04-17,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,normal,0,Sunrisers Hyderabad,5,0,B Kumar,"Rajiv Gandhi International Stadium, Uppal",AY Dandekar,A Deshmukh,,765,637,682,580,0.4666666666666667,0.40625,29,51,0.599,-0.009000000000000001,688.0,618.5,0.75,0.25
20,2017,Rajkot,2017-04-18,Royal Challengers Bangalore,Gujarat Lions,Gujarat Lions,field,normal,0,Royal Challengers Bangalore,21,0,CH Gayle,Saurashtra Cricket Association Stadium,S Ravi,VK Sharma,,477,650,852,518,0.5409836065573771,0.75,45,57,-1.2990000000000002,-0.41200000000000003,464.0,481.0,0.67,0.33
21,2017,Hyderabad,2017-04-19,Sunrisers Hyderabad,Delhi Daredevils,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,15,0,KS Williamson,"Rajiv Gandhi International Stadium, Uppal",CB Gaffaney,NJ Llong,,765,623,682,452,0.4666666666666667,0.4375,39,56,0.599,-0.512,688.0,464.0,0.625,0.375
22,2017,Indore,2017-04-20,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,8,JC Buttler,Holkar Cricket Stadium,M Erasmus,C Shamshuddin,,637,697,580,644,0.40625,0.5540540540540541,46,82,-0.009000000000000001,0.784,618.5,592.5,0.5,0.5
23,2017,Kolkata,2017-04-21,Kolkata Knight Riders,Gujarat Lions,Gujarat Lions,field,normal,0,Gujarat Lions,0,4,SK Raina,Eden Gardens,CB Gaffaney,Nitin Menon,,623,650,560,518,0.5507246376811594,0.75,65,72,0.642,-0.41200000000000003,691.0,481.0,0.0,1.0
24,2017,Mumbai,2017-04-22,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,normal,0,Mumbai Indians,14,0,MJ McClenaghan,Wankhede Stadium,A Nand Kishore,S Ravi,,697,623,644,452,0.5540540540540541,0.4375,48,23,0.784,-0.512,592.5,464.0,0.5,0.5
25,2017,Pune,2017-04-22,Sunrisers Hyderabad,Rising Pune Supergiant,Rising Pune Supergiant,field,normal,0,Rising Pune Supergiant,0,6,MS Dhoni,Maharashtra Cricket Association Stadium,AY Dandekar,A Deshmukh,,765,477,682,707,0.4666666666666667,0.0,45,55,0.599,0.17600000000000002,688.0,0.0,0.5,0.5
26,2017,Rajkot,2017-04-23,Kings XI Punjab,Gujarat Lions,Gujarat Lions,field,normal,0,Kings XI Punjab,26,0,HM Amla,Saurashtra Cricket Association Stadium,AK Chaudhary,M Erasmus,,637,650,580,518,0.40625,0.75,50,50,-0.009000000000000001,-0.41200000000000003,618.5,481.0,0.5,0.5
27,2017,Kolkata,2017-04-23,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Kolkata Knight Riders,82,0,NM Coulter-Nile,Eden Gardens,CB Gaffaney,CK Nandan,,623,477,560,852,0.5507246376811594,0.5409836065573771,65,39,0.642,-1.2990000000000002,691.0,464.0,0.5,0.5
28,2017,Mumbai,2017-04-24,Rising Pune Supergiant,Mumbai Indians,Mumbai Indians,field,normal,0,Rising Pune Supergiant,3,0,BA Stokes,Wankhede Stadium,A Nand Kishore,S Ravi,,477,697,707,644,0.0,0.5540540540540541,48,44,0.17600000000000002,0.784,0.0,592.5,0.5,0.5
29,2017,Pune,2017-04-26,Rising Pune Supergiant,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,RV Uthappa,Maharashtra Cricket Association Stadium,AY Dandekar,NJ Llong,,477,623,707,560,0.0,0.5507246376811594,57,45,0.17600000000000002,0.642,0.0,691.0,0.0,1.0
30,2017,Bangalore,2017-04-27,Royal Challengers Bangalore,Gujarat Lions,Gujarat Lions,field,normal,0,Gujarat Lions,0,7,AJ Tye,M Chinnaswamy Stadium,AK Chaudhary,C Shamshuddin,,477,650,852,518,0.5409836065573771,0.75,35,49,-1.2990000000000002,-0.41200000000000003,464.0,481.0,0.67,0.33
31,2017,Kolkata,2017-04-28,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,G Gambhir,Eden Gardens,NJ Llong,S Ravi,,623,623,452,560,0.4375,0.5507246376811594,53,47,-0.512,0.642,464.0,691.0,0.41,0.59
32,2017,Chandigarh,2017-04-28,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,normal,0,Sunrisers Hyderabad,26,0,Rashid Khan,"Punjab Cricket Association IS Bindra Stadium, Mohali",Nitin Menon,CK Nandan,,765,637,682,580,0.4666666666666667,0.40625,60,59,0.599,-0.009000000000000001,688.0,618.5,0.75,0.25
33,2017,Pune,2017-04-29,Rising Pune Supergiant,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Rising Pune Supergiant,61,0,LH Ferguson,Maharashtra Cricket Association Stadium,KN Ananthapadmanabhan,M Erasmus,,477,477,707,852,0.0,0.5409836065573771,43,39,0.17600000000000002,-1.2990000000000002,0.0,464.0,0.0,1.0
34,2017,Rajkot,2017-04-29,Gujarat Lions,Mumbai Indians,Gujarat Lions,bat,tie,0,Mumbai Indians,0,0,KH Pandya,Saurashtra Cricket Association Stadium,AK Chaudhary,CB Gaffaney,,650,697,518,644,0.75,0.5540540540540541,48,61,-0.41200000000000003,0.784,481.0,592.5,1.0,0.0
35,2017,Chandigarh,2017-04-30,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,10,Sandeep Sharma,"Punjab Cricket Association IS Bindra Stadium, Mohali",YC Barde,CK Nandan,,623,637,452,580,0.4375,0.40625,25,50,-0.512,-0.009000000000000001,464.0,618.5,0.44,0.56
36,2017,Hyderabad,2017-04-30,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Sunrisers Hyderabad,48,0,DA Warner,"Rajiv Gandhi International Stadium, Uppal",AY Dandekar,S Ravi,,765,623,682,560,0.4666666666666667,0.5507246376811594,79,44,0.599,0.642,688.0,691.0,0.33,0.67
37,2017,Mumbai,2017-05-01,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,bat,normal,0,Mumbai Indians,0,5,RG Sharma,Wankhede Stadium,AK Chaudhary,CB Gaffaney,,477,697,852,644,0.5409836065573771,0.5540540540540541,52,55,-1.2990000000000002,0.784,464.0,592.5,0.42,0.58
38,2017,Pune,2017-05-01,Gujarat Lions,Rising Pune Supergiant,Rising Pune Supergiant,field,normal,0,Rising Pune Supergiant,0,5,BA Stokes,Maharashtra Cricket Association Stadium,M Erasmus,C Shamshuddin,,650,477,518,707,0.75,0.0,55,43,-0.41200000000000003,0.17600000000000002,481.0,0.0,1.0,0.0
39,2017,Delhi,2017-05-02,Sunrisers Hyderabad,Delhi Daredevils,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,6,Mohammed Shami,Feroz Shah Kotla,YC Barde,Nitin Menon,,765,623,682,452,0.4666666666666667,0.4375,66,62,0.599,-0.512,688.0,464.0,0.625,0.375
40,2017,Kolkata,2017-05-03,Kolkata Knight Riders,Rising Pune Supergiant,Rising Pune Supergiant,field,normal,0,Rising Pune Supergiant,0,4,RA Tripathi,Eden Gardens,KN Ananthapadmanabhan,A Nand Kishore,,623,477,560,707,0.5507246376811594,0.0,41,74,0.642,0.17600000000000002,691.0,0.0,1.0,0.0
41,2017,Delhi,2017-05-04,Gujarat Lions,Delhi Daredevils,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,7,RR Pant,Feroz Shah Kotla,M Erasmus,Nitin Menon,,650,623,518,452,0.75,0.4375,58,63,-0.41200000000000003,-0.512,481.0,464.0,0.5,0.5
42,2017,Bangalore,2017-05-05,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Kings XI Punjab,19,0,Sandeep Sharma,M Chinnaswamy Stadium,CB Gaffaney,C Shamshuddin,,637,477,580,852,0.40625,0.5409836065573771,35,46,-0.009000000000000001,-1.2990000000000002,618.5,464.0,0.56,0.44
43,2017,Hyderabad,2017-05-06,Rising Pune Supergiant,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Rising Pune Supergiant,12,0,JD Unadkat,"Rajiv Gandhi International Stadium, Uppal",KN Ananthapadmanabhan,AK Chaudhary,,477,765,707,682,0.0,0.4666666666666667,35,47,0.17600000000000002,0.599,0.0,688.0,0.5,0.5
44,2017,Delhi,2017-05-06,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,normal,0,Mumbai Indians,146,0,LMP Simmons,Feroz Shah Kotla,Nitin Menon,CK Nandan,,697,623,644,452,0.5540540540540541,0.4375,60,35,0.784,-0.512,592.5,464.0,0.5,0.5
45,2017,Bangalore,2017-05-07,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,6,SP Narine,M Chinnaswamy Stadium,AY Dandekar,C Shamshuddin,,477,623,852,560,0.5409836065573771,0.5507246376811594,40,105,-1.2990000000000002,0.642,464.0,691.0,0.5,0.5
46,2017,Chandigarh,2017-05-07,Kings XI Punjab,Gujarat Lions,Gujarat Lions,field,normal,0,Gujarat Lions,0,6,DR Smith,"Punjab Cricket Association IS Bindra Stadium, Mohali",A Nand Kishore,VK Sharma,,637,650,580,518,0.40625,0.75,44,58,-0.009000000000000001,-0.41200000000000003,618.5,481.0,0.5,0.5
47,2017,Hyderabad,2017-05-08,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,normal,0,Sunrisers Hyderabad,0,7,S Dhawan,"Rajiv Gandhi International Stadium, Uppal",KN Ananthapadmanabhan,M Erasmus,,697,765,644,682,0.5540540540540541,0.4666666666666667,36,43,0.784,0.599,592.5,688.0,0.5,0.5
48,2017,Chandigarh,2017-05-09,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kings XI Punjab,14,0,MM Sharma,"Punjab Cricket Association IS Bindra Stadium, Mohali",A Nand Kishore,S Ravi,,637,623,580,560,0.40625,0.5507246376811594,41,61,-0.009000000000000001,0.642,618.5,691.0,0.32,0.68
49,2017,Kanpur,2017-05-10,Gujarat Lions,Delhi Daredevils,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,2,SS Iyer,Green Park,YC Barde,AK Chaudhary,,650,623,518,452,0.75,0.4375,50,64,-0.41200000000000003,-0.512,481.0,464.0,0.5,0.5
50,2017,Mumbai,2017-05-11,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,normal,0,Kings XI Punjab,7,0,WP Saha,Wankhede Stadium,A Deshmukh,A Nand Kishore,,637,697,580,644,0.40625,0.5540540540540541,71,68,-0.009000000000000001,0.784,618.5,592.5,0.5,0.5
51,2017,Delhi,2017-05-12,Delhi Daredevils,Rising Pune Supergiant,Delhi Daredevils,bat,normal,0,Delhi Daredevils,7,0,KK Nair,Feroz Shah Kotla,KN Ananthapadmanabhan,CK Nandan,,623,477,452,707,0.4375,0.0,54,53,-0.512,0.17600000000000002,464.0,0.0,0.0,1.0
52,2017,Kanpur,2017-05-13,Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,8,Mohammed Siraj,Green Park,AK Chaudhary,Nitin Menon,,650,765,518,682,0.75,0.4666666666666667,61,47,-0.41200000000000003,0.599,481.0,688.0,0.0,1.0
53,2017,Kolkata,2017-05-13,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Mumbai Indians,9,0,AT Rayudu,Eden Gardens,A Nand Kishore,S Ravi,,697,623,644,560,0.5540540540540541,0.5507246376811594,51,53,0.784,0.642,592.5,691.0,0.72,0.28
54,2017,Pune,2017-05-14,Kings XI Punjab,Rising Pune Supergiant,Rising Pune Supergiant,field,normal,0,Rising Pune Supergiant,0,9,JD Unadkat,Maharashtra Cricket Association Stadium,AY Dandekar,A Deshmukh,,637,477,580,707,0.40625,0.0,32,43,-0.009000000000000001,0.17600000000000002,618.5,0.0,0.5,0.5
55,2017,Delhi,2017-05-14,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,bat,normal,0,Royal Challengers Bangalore,10,0,HV Patel,Feroz Shah Kotla,CK Nandan,C Shamshuddin,,477,623,852,452,0.5409836065573771,0.4375,37,42,-1.2990000000000002,-0.512,464.0,464.0,0.625,0.375
56,2017,Mumbai,2017-05-16,Rising Pune Supergiant,Mumbai Indians,Mumbai Indians,field,normal,0,Rising Pune Supergiant,20,0,Washington Sundar,Wankhede Stadium,S Ravi,C Shamshuddin,,477,697,707,644,0.0,0.5540540540540541,33,42,0.17600000000000002,0.784,0.0,592.5,0.5,0.5
57,2017,Bangalore,2017-05-17,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,1,Kolkata Knight Riders,0,7,NM Coulter-Nile,M Chinnaswamy Stadium,AK Chaudhary,Nitin Menon,,765,623,682,560,0.4666666666666667,0.5507246376811594,30,48,0.599,0.642,688.0,691.0,0.33,0.67
58,2017,Bangalore,2017-05-19,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,6,KV Sharma,M Chinnaswamy Stadium,NJ Llong,Nitin Menon,,623,697,560,644,0.5507246376811594,0.5540540540540541,25,36,0.642,0.784,691.0,592.5,0.28,0.72
59,2017,Hyderabad,2017-05-21,Mumbai Indians,Rising Pune Supergiant,Mumbai Indians,bat,normal,0,Mumbai Indians,1,0,KH Pandya,"Rajiv Gandhi International Stadium, Uppal",NJ Llong,S Ravi,,697,477,644,707,0.5540540540540541,0.0,32,38,0.784,0.17600000000000002,592.5,0.0,0.5,0.5
7894,2018,Mumbai,07/04/18,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,1,DJ Bravo,Wankhede Stadium,Chris Gaffaney,A Nanda Kishore,Anil Chaudhary,590,648,475,667,0.5647058823529412,0.6363636363636364,40,42,0.317,0.253,737.5,791.0,0.56,0.44
7895,2018,Mohali,08/04/18,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,6,KL Rahul,"Punjab Cricket Association IS Bindra Stadium, Mohali",Rod Tucker,K Ananthapadmanabhan,Nitin Menon,497,572,696,446,0.4583333333333333,0.4117647058823529,48,73,-0.22,-0.502,653.5,700.0,0.45,0.55
7896,2018,Kolkata,08/04/18,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,4,SP Narine,Eden Gardens,C Shamshuddin,A.D Deshmukh,S Ravi,722,497,611,657,0.5,0.5641025641025641,57,71,0.129,-0.07,653.5,895.5,0.45,0.55
7897,2018,Hyderabad,09/04/18,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,9,S Dhawan,"Rajiv Gandhi International Stadium, Uppal",Nigel Llong,Vineet Kulkarni,O Nandan,549,621,637,690,0.5396825396825397,0.4857142857142857,51,60,-0.25,0.284,609.5,794.0,0.57,0.43
7898,2018,Chennai,10/04/18,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,5,SW Billings,"MA Chidambaram Stadium, Chepauk",Anil Chaudhary,Chris Gaffaney,A Nanda Kishore,497,648,657,667,0.5641025641025641,0.6363636363636364,65,75,-0.07,0.253,895.5,791.0,0.375,0.625
7899,2018,Jaipur,11/04/18,Rajasthan Royals,Delhi Daredevils,Delhi Daredevils,field,normal,1,Rajasthan Royals,10,0,SV Samson,Sawai Mansingh Stadium,K Ananthapadmanabhan,Rod Tucker,Nitin Menon,549,497,637,696,0.5396825396825397,0.4583333333333333,51,63,-0.25,-0.22,609.5,653.5,0.625,0.375
7900,2018,Hyderabad,12/04/18,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,1,Rashid Khan,"Rajiv Gandhi International Stadium, Uppal",O Nandan,Nigel Llong,Vineet Kulkarni,590,621,475,690,0.5647058823529412,0.4857142857142857,59,57,0.317,0.284,737.5,794.0,0.5,0.5
7901,2018,Bengaluru,13/04/18,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,4,UT Yadav,M Chinnaswamy Stadium,S Ravi,A.D Deshmukh,C Shamshuddin,572,722,446,611,0.4117647058823529,0.5,51,42,-0.502,0.129,700.0,653.5,0.65,0.35
7902,2018,Mumbai,14/04/18,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,7,JJ Roy,Wankhede Stadium,K Ananthapadmanabhan,Nitin Menon,Rod Tucker,590,497,475,696,0.5647058823529412,0.4583333333333333,90,53,0.317,-0.22,737.5,653.5,0.55,0.45
7903,2018,Kolkata,14/04/18,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,5,B Stanlake,Eden Gardens,A Nanda Kishore,Anil Chaudhary,Chris Gaffaney,497,621,657,690,0.5641025641025641,0.4857142857142857,49,50,-0.07,0.284,895.5,794.0,0.67,0.33
7904,2018,Bengaluru,15/04/18,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Rajasthan Royals,19,0,SV Samson,M Chinnaswamy Stadium,C Shamshuddin,S Ravi,A.D Deshmukh,549,722,637,611,0.5396825396825397,0.5,56,65,-0.25,0.129,609.5,653.5,0.47,0.53
7905,2018,Mohali,15/04/18,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,normal,0,Kings XI Punjab,4,0,CH Gayle,"Punjab Cricket Association IS Bindra Stadium, Mohali",Vineet Kulkarni,O Nandan,Nigel Llong,572,648,446,667,0.4117647058823529,0.6363636363636364,76,58,-0.502,0.253,700.0,791.0,0.41,0.59
7906,2018,Kolkata,16/04/18,Kolkata Knight Riders,Delhi Daredevils,Delhi Daredevils,field,normal,0,Kolkata Knight Riders,71,0,N Rana,Eden Gardens,Anil Chaudhary,A Nanda Kishore,Chris Gaffaney,497,497,657,696,0.5641025641025641,0.4583333333333333,50,62,-0.07,-0.22,895.5,653.5,0.63,0.37
7907,2018,Mumbai,17/04/18,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Mumbai Indians,46,0,RG Sharma,Wankhede Stadium,Rod Tucker,Nitin Menon,K Ananthapadmanabhan,590,722,475,611,0.5647058823529412,0.5,71,57,0.317,0.129,737.5,653.5,0.62,0.38
7908,2018,Jaipur,18/04/18,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,N Rana,Sawai Mansingh Stadium,S Ravi,A.D Deshmukh,C Shamshuddin,549,497,637,657,0.5396825396825397,0.5641025641025641,49,53,-0.25,-0.07,609.5,895.5,0.6,0.4
7909,2018,Mohali,19/04/18,Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,bat,normal,0,Kings XI Punjab,15,0,CH Gayle,"Punjab Cricket Association IS Bindra Stadium, Mohali",Nigel Llong,Anil Chaudhary,Vineet Kulkarni,572,621,446,690,0.4117647058823529,0.4857142857142857,53,42,-0.502,0.284,700.0,794.0,0.2,0.8
7910,2018,Pune,20/04/18,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,normal,0,Chennai Super Kings,64,0,SR Watson,Maharashtra Cricket Association Stadium,Nitin Menon,K Ananthapadmanabhan,Rod Tucker,648,549,667,637,0.6363636363636364,0.5396825396825397,70,37,0.253,-0.25,791.0,609.5,0.65,0.35
7911,2018,Kolkata,21/04/18,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,field,normal,1,Kings XI Punjab,0,9,KL Rahul,Eden Gardens,C Shamshuddin,A.D Deshmukh,S Ravi,497,572,657,446,0.5641025641025641,0.4117647058823529,53,74,-0.07,-0.502,895.5,700.0,0.7,0.3
7912,2018,Bengaluru,21/04/18,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,6,AB de Villiers,M Chinnaswamy Stadium,Chris Gaffaney,O Nandan,A Nanda Kishore,497,722,696,611,0.4583333333333333,0.5,31,44,-0.22,0.129,653.5,653.5,0.33,0.67
7913,2018,Hyderabad,22/04/18,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Chennai Super Kings,4,0,AT Rayudu,"Rajiv Gandhi International Stadium, Uppal",Anil Chaudhary,Vineet Kulkarni,Nigel Llong,648,621,667,690,0.6363636363636364,0.4857142857142857,28,41,0.253,0.284,791.0,794.0,0.67,0.33
7914,2018,Jaipur,22/04/18,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,normal,0,Rajasthan Royals,0,3,J Archer,Sawai Mansingh Stadium,Rod Tucker,K Ananthapadmanabhan,Nitin Menon,590,549,475,637,0.5647058823529412,0.5396825396825397,44,44,0.317,-0.25,737.5,609.5,0.625,0.375
7915,2018,Delhi,23/04/18,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,field,normal,0,Kings XI Punjab,4,0,AS Rajpoot,Feroz Shah Kotla,O Nandan,A Nanda Kishore,Chris Gaffaney,572,497,446,696,0.4117647058823529,0.4583333333333333,52,52,-0.502,-0.22,700.0,653.5,0.55,0.45
7916,2018,Mumbai,24/04/18,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,normal,0,Sunrisers Hyderabad,31,0,Rashid Khan,Wankhede Stadium,C Shamshuddin,S Ravi,A.D Deshmukh,621,590,690,475,0.4857142857142857,0.5647058823529412,61,23,0.284,0.317,794.0,737.5,0.5,0.5
7917,2018,Bengaluru,25/04/18,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,5,MS Dhoni,M Chinnaswamy Stadium,Nigel Llong,Virender Kumar Sharma,Anil Chaudhary,722,648,611,667,0.5,0.6363636363636364,52,56,0.129,0.253,653.5,791.0,0.37,0.63
7918,2018,Hyderabad,26/04/18,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,normal,0,Sunrisers Hyderabad,13,0,AS Rajpoot,"Rajiv Gandhi International Stadium, Uppal",O Nandan,Yeshwant Barde,Rod Tucker,621,572,690,446,0.4857142857142857,0.4117647058823529,39,44,0.284,-0.502,794.0,700.0,0.8,0.2
7919,2018,Delhi,27/04/18,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Delhi Daredevils,55,0,SS Iyer,Feroz Shah Kotla,C Shamshuddin,S Ravi,A Nanda Kishore,497,497,696,657,0.4583333333333333,0.5641025641025641,57,51,-0.22,-0.07,653.5,895.5,0.37,0.63
7920,2018,Pune,28/04/18,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,8,RG Sharma,Maharashtra Cricket Association Stadium,Chris Gaffaney,Nitin Menon,Anil Dandekar,648,590,667,475,0.6363636363636364,0.5647058823529412,52,52,0.253,0.317,791.0,737.5,0.44,0.56
7921,2018,Jaipur,29/04/18,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,11,0,KS Williamson,Sawai Mansingh Stadium,Bruce Oxenford,A Nanda Kishore,S Ravi,621,549,690,637,0.4857142857142857,0.5396825396825397,39,43,0.284,-0.25,794.0,609.5,0.43,0.57
7922,2018,Bengaluru,29/04/18,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,6,CA Lynn,M Chinnaswamy Stadium,Nigel Llong,Anil Chaudhary,Virender Kumar Sharma,722,497,611,657,0.5,0.5641025641025641,43,53,0.129,-0.07,653.5,895.5,0.45,0.55
7923,2018,Pune,30/04/18,Chennai Super Kings,Delhi Daredevils,Delhi Daredevils,field,normal,0,Chennai Super Kings,13,0,SR Watson,Maharashtra Cricket Association Stadium,C Shamshuddin,Anil Dandekar,O Nandan,648,497,667,696,0.6363636363636364,0.4583333333333333,57,60,0.253,-0.22,791.0,653.5,0.69,0.31
7924,2018,Bengaluru,01/05/18,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,normal,0,Royal Challengers Bangalore,14,0,TG Southee,M Chinnaswamy Stadium,Marais Erasmus,Nitin Menon,Yeshwant Barde,722,590,611,475,0.5,0.5647058823529412,44,46,0.129,0.317,653.5,737.5,0.38,0.62
7925,2018,Delhi,02/05/18,Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,field,normal,1,Delhi Daredevils,4,0,RR Pant,Feroz Shah Kotla,O Nandan,Virender Kumar Sharma,Bruce Oxenford,497,549,696,637,0.4583333333333333,0.5396825396825397,62,81,-0.22,-0.25,653.5,609.5,0.375,0.625
7926,2018,Kolkata,03/05/18,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,6,SP Narine,Eden Gardens,Kumar Dharmasena,A.D Deshmukh,Anil Chaudhary,648,497,667,657,0.6363636363636364,0.5641025641025641,57,58,0.253,-0.07,791.0,895.5,0.625,0.375
7927,2018,Indore,04/05/18,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,6,AS Yadav,Holkar Cricket Stadium,S Ravi,Anil Dandekar,C Shamshuddin,572,590,446,475,0.4117647058823529,0.5647058823529412,51,40,-0.502,0.317,700.0,737.5,0.5,0.5
7928,2018,Pune,05/05/18,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,6,RA Jadeja,Maharashtra Cricket Association Stadium,Nitin Menon,Yeshwant Barde,Marais Erasmus,722,648,611,667,0.5,0.6363636363636364,50,43,0.129,0.253,653.5,791.0,0.37,0.63
7929,2018,Hyderabad,05/05/18,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,bat,normal,0,Sunrisers Hyderabad,0,7,Rashid Khan,"Rajiv Gandhi International Stadium, Uppal",Bruce Oxenford,O Nandan,Virender Kumar Sharma,497,621,696,690,0.4583333333333333,0.4857142857142857,61,64,-0.22,0.284,653.5,794.0,0.4,0.6
7930,2018,Mumbai,06/05/18,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Mumbai Indians,13,0,HH Pandya,Wankhede Stadium,Kumar Dharmasena,A.D Deshmukh,Anil Chaudhary,590,497,475,657,0.5647058823529412,0.5641025641025641,56,52,0.317,-0.07,737.5,895.5,0.76,0.24
